,cwa_determination,da_number,district,longitude,latitude,potential_wetland,county,state
333,1,LRC-2015-00324,Chicago,-87.67709,42.0678,0,Cook,17.0
334,0,LRC-2015-00334,Chicago,-87.9303,42.151,1,Cook,17.0
335,1,LRC-2015-00355,Chicago,-87.38492,41.4081,0,Lake,18.0
336,0,LRC-2015-00364,Chicago,-87.67804,41.42585,1,Will,17.0
337,1,LRC-2015-00398,Chicago,-87.90138,42.07242,1,Cook,17.0
338,1,LRC-2015-00408,Chicago,-87.73002,41.58235,1,Cook,17.0
339,1,LRC-2015-00437,Chicago,-87.67625,41.52712,1,Cook,17.0
340,0,LRC-2015-00454,Chicago,-87.9647,41.4831,1,Will,17.0
341,0,LRC-2015-00455,Chicago,-88.2021,41.4908,1,Will,17.0
342,1,LRC-2015-00475,Chicago,-87.89353,42.20193,1,Lake,17.0
343,0,LRC-2015-00495,Chicago,-87.87715,41.74816,1,Cook,17.0
344,1,LRC-2015-00496,Chicago,-87.88347,41.75228,0,Cook,17.0
345,1,LRC-2015-00498,Chicago,-87.01716,41.4709,0,Porter,18.0
346,0,LRC-2015-00530,Chicago,-88.09184,41.67989,1,Will,17.0
347,1,LRC-2015-00534,Chicago,-88.1688,42.1513,0,Cook,17.0
348,1,LRC-2015-00539,Chicago,-88.03297,42.2439,1,Lake,17.0
349,1,LRC-2015-00540,Chicago,-88.13991,42.35044,1,Lake,17.0
350,0,LRC-2015-00541,Chicago,-88.17754,42.34107,1,Lake,17.0
351,1,LRC-2015-00549,Chicago,-87.69111,41.93721,0,Cook,17.0
352,0,LRC-2015-00552,Chicago,-88.23207,41.87312,1,DuPage,17.0
353,0,LRC-2015-00572,Chicago,-88.22227,41.74576,1,DuPage,17.0
354,0,LRC-2015-00609,Chicago,-87.647,41.643,1,Cook,17.0
355,0,LRC-2015-00623,Chicago,-87.766,41.80502,0,Cook,17.0
356,0,LRC-2015-00628,Chicago,-88.14161,41.62235,1,Will,17.0
357,1,LRC-2015-00646,Chicago,-88.1001,41.95718,0,DuPage,17.0
358,0,LRC-2015-00652,Chicago,-87.94217,42.43035,0,Lake,17.0
359,0,LRC-2015-00655,Chicago,-87.82036,41.76901,1,Cook,17.0
360,1,LRC-2015-00672,Chicago,-87.44637,41.46955,0,Lake,18.0
361,0,LRC-2015-00692,Chicago,-88.10847,41.90359,1,DuPage,17.0
362,1,LRC-2015-00697,Chicago,-87.83881,41.74531,1,Cook,17.0
363,1,LRC-2015-00700,Chicago,-88.34843,42.16464,1,McHenry,17.0
364,1,LRC-2015-00706,Chicago,-87.75187,42.14147,0,Cook,17.0
365,0,LRC-2015-00717,Chicago,-88.0474,42.05597,1,Cook,17.0
366,1,LRC-2015-00718,Chicago,-87.90723,41.76267,0,Cook,17.0
367,1,LRC-2015-00731,Chicago,-88.03214,42.17563,0,Lake,17.0
368,1,LRC-2015-00735,Chicago,-87.8005,41.803,1,Cook,17.0
369,0,LRC-2015-00752,Chicago,-88.10782,41.98654,1,DuPage,17.0
370,0,LRC-2015-00753,Chicago,-87.7269,42.0915,1,Cook,17.0
371,0,LRC-2015-00754,Chicago,-87.8651,41.8208,1,Cook,17.0
372,1,LRC-2015-00760,Chicago,-87.90957,41.5563,1,Cook,17.0
373,1,LRC-2015-00761,Chicago,-88.10745,42.11693,1,Cook,17.0
374,0,LRC-2015-00765,Chicago,-88.22436,41.80564,1,DuPage,17.0
375,0,LRC-2015-00796,Chicago,-87.94459,41.72203,1,DuPage,17.0
376,0,LRC-2015-00802,Chicago,-87.88999,42.17837,1,Lake,17.0
377,1,LRC-2015-00807,Chicago,-88.14072,42.05727,1,Cook,17.0
378,0,LRC-2015-00808,Chicago,-87.87379,42.26946,1,Lake,17.0
379,0,LRC-2015-00812,Chicago,-88.1663,41.85151,1,DuPage,17.0
380,1,LRC-2015-00813,Chicago,-88.22062,41.80115,1,DuPage,17.0
381,0,LRC-2015-00815,Chicago,-87.55025,41.66368,1,Cook,17.0
382,1,LRC-2015-00819,Chicago,-88.1206,41.60788,1,Will,17.0
383,1,LRC-2015-00824,Chicago,-88.25435,41.88698,1,DuPage,17.0
384,1,LRC-2015-00838,Chicago,-88.11985,42.47636,0,Lake,17.0
385,0,LRC-2015-00840,Chicago,-87.85536,42.06209,1,Cook,17.0
386,0,LRC-2015-00841,Chicago,-87.84634,41.63127,1,Cook,17.0
387,1,LRC-2015-00863,Chicago,-88.42648,41.77719,1,Kane,17.0
388,1,LRC-2015-00864,Chicago,-87.79136,41.50399,0,Cook,17.0
389,0,LRC-2015-00870,Chicago,-88.02988,41.80724,1,DuPage,17.0
390,0,LRC-2015-00872,Chicago,-88.0349,41.97427,1,DuPage,17.0
391,0,LRC-2015-00875,Chicago,-87.74901,41.44376,1,Will,17.0
392,1,LRC-2015-00883,Chicago,-88.14134,41.84688,1,DuPage,17.0
393,1,LRC-2015-00884,Chicago,-87.97607,41.73509,1,DuPage,17.0
394,1,LRC-2015-00887,Chicago,-88.22517,41.37674,0,Will,17.0
395,0,LRC-2015-00897,Chicago,-88.22079,41.7164,1,Will,17.0
396,1,LRC-2015-00906,Chicago,-87.8066,41.59992,0,Cook,17.0
397,1,LRC-2015-00907,Chicago,-87.67221,41.59885,1,Cook,17.0
398,0,LRC-2015-00909,Chicago,-88.44657,41.9448,0,Kane,17.0
399,1,LRC-2015-00913,Chicago,-87.88711,41.60203,0,Cook,17.0
400,1,LRC-2015-00919,Chicago,-88.05924,42.20118,0,Lake,17.0
401,1,LRC-2015-00922,Chicago,-88.24658,41.79538,1,DuPage,17.0
402,1,LRC-2015-00934,Chicago,-87.5469,41.66106,1,Cook,17.0
403,1,LRC-2015-00948,Chicago,-87.89671,42.0492,1,Cook,17.0
404,1,LRC-2015-00954,Chicago,-87.8357,41.66427,0,Cook,17.0
405,1,LRC-2015-00956,Chicago,-88.08814,42.35029,1,Lake,17.0
406,1,LRC-2015-00959,Chicago,-87.9849,41.5055,0,Will,17.0
407,0,LRC-2015-00963,Chicago,-87.79037,42.01227,1,Cook,17.0
408,0,LRC-2016-00024,Chicago,-88.06434,42.13607,1,Cook,17.0
409,1,LRC-2016-00025,Chicago,-88.1647,42.16798,0,Lake,17.0
410,1,LRC-2016-00030,Chicago,-88.13616,41.76173,0,DuPage,17.0
411,1,LRC-2016-00031,Chicago,-87.9417,42.17683,0,Lake,17.0
412,0,LRC-2016-00033,Chicago,-87.90751,41.94031,1,Cook,17.0
413,1,LRC-2016-00041,Chicago,-87.90327,42.42392,1,Lake,17.0
414,1,LRC-2016-00044,Chicago,-88.00819,42.17389,0,Lake,17.0
415,0,LRC-2016-00054,Chicago,-88.44445,41.76911,1,Kane,17.0
416,0,LRC-2016-00063,Chicago,-88.35195,42.08562,1,Kane,17.0
417,0,LRC-2016-00079,Chicago,-88.2232,41.77961,1,DuPage,17.0
418,1,LRC-2016-00081,Chicago,-87.83265,41.85145,1,Cook,17.0
419,0,LRC-2016-00089,Chicago,-87.95404,42.12498,1,Cook,17.0
420,0,LRC-2016-00097,Chicago,-87.80584,41.68681,1,Cook,17.0
421,1,LRC-2016-00102,Chicago,-88.0108,41.7453,1,DuPage,17.0
422,1,LRC-2016-00143,Chicago,-88.0149,42.28529,0,Lake,17.0
423,1,LRC-2016-00145,Chicago,-88.05753,42.11937,0,Cook,17.0
424,1,LRC-2016-00147,Chicago,-87.67562,41.52816,1,Cook,17.0
425,1,LRC-2016-00157,Chicago,-88.13672,41.94367,1,DuPage,17.0
426,0,LRC-2016-00163,Chicago,-88.2444,41.8973,1,DuPage,17.0
427,1,LRC-2016-00166,Chicago,-88.30189,42.3531,0,McHenry,17.0
428,1,LRC-2016-00171,Chicago,-88.0876,42.04338,0,Cook,17.0
429,1,LRC-2016-00172,Chicago,-87.98536,41.65164,0,Cook,17.0
430,1,LRC-2016-00188,Chicago,-87.6571,41.8312,0,Cook,17.0
431,1,LRC-2016-00189,Chicago,-88.26009,41.927,1,DuPage,17.0
432,1,LRC-2016-00191,Chicago,-87.98839,42.02209,1,Cook,17.0
433,1,LRC-2016-00192,Chicago,-88.00813,42.29679,0,Lake,17.0
434,1,LRC-2016-00199,Chicago,-88.35632,41.74112,1,Kane,17.0
435,1,LRC-2016-00201,Chicago,-87.73255,41.64658,0,Cook,17.0
436,1,LRC-2016-00203,Chicago,-87.7714,41.4253,1,Will,17.0
437,1,LRC-2016-00209,Chicago,-88.16225,41.43639,0,Will,17.0
438,1,LRC-2016-00212,Chicago,-87.90735,41.75712,1,Cook,17.0
439,1,LRC-2016-00216,Chicago,-87.52556,41.65061,0,Cook,17.0
440,0,LRC-2016-00219,Chicago,-87.85761,42.19565,1,Lake,17.0
441,0,LRC-2016-00225,Chicago,-87.66593,41.67627,1,Cook,17.0
442,0,LRC-2016-00226,Chicago,-87.87552,42.20404,1,Lake,17.0
443,1,LRC-2016-00238,Chicago,-87.90394,41.31084,0,Will,17.0
444,1,LRC-2016-00247,Chicago,-88.1154,41.8389,1,DuPage,17.0
445,0,LRC-2016-00250,Chicago,-87.83506,42.02075,1,Cook,17.0
446,1,LRC-2016-00253,Chicago,-88.1305,42.1515,1,Cook,17.0
447,1,LRC-2016-00268,Chicago,-87.82572,42.43107,0,Lake,17.0
448,0,LRC-2016-00269,Chicago,-88.01348,41.74003,1,DuPage,17.0
449,1,LRC-2016-00290,Chicago,-88.1922,42.20701,0,Lake,17.0
450,0,LRC-2016-00298,Chicago,-88.08912,41.66818,1,Will,17.0
451,0,LRC-2016-00305,Chicago,-88.37685,41.74152,1,Kane,17.0
452,0,LRC-2016-00307,Chicago,-88.01328,41.73955,1,DuPage,17.0
453,0,LRC-2016-00308,Chicago,-88.01341,41.73924,1,DuPage,17.0
454,0,LRC-2016-00309,Chicago,-88.01357,41.73886,1,DuPage,17.0
455,1,LRC-2016-00315,Chicago,-88.34545,42.24607,1,McHenry,17.0
456,1,LRC-2016-00317,Chicago,-88.01934,42.06392,0,Cook,17.0
457,0,LRC-2016-00330,Chicago,-87.60176,41.66796,1,Cook,17.0
458,0,LRC-2016-00332,Chicago,-88.0719,41.65894,1,Will,17.0
459,0,LRC-2016-00337,Chicago,-87.8821,41.6102,1,Cook,17.0
460,1,LRC-2016-00350,Chicago,-87.66161,41.41304,0,Will,17.0
461,1,LRC-2016-00362,Chicago,-87.90222,42.17238,0,Lake,17.0
462,0,LRC-2016-00369,Chicago,-88.20805,41.33743,1,Will,17.0
463,0,LRC-2016-00383,Chicago,-88.20784,41.33517,1,Will,17.0
464,0,LRC-2016-00387,Chicago,-88.25643,41.78991,1,DuPage,17.0
465,0,LRC-2016-00388,Chicago,-88.0159,41.91425,1,DuPage,17.0
466,1,LRC-2016-00389,Chicago,-87.82914,42.19738,0,Lake,17.0
467,1,LRC-2016-00400,Chicago,-87.7635,41.431,1,Will,17.0
468,0,LRC-2016-00405,Chicago,-87.87151,41.78532,1,Cook,17.0
469,0,LRC-2016-00410,Chicago,-88.13758,41.90711,1,DuPage,17.0
470,1,LRC-2016-00415,Chicago,-88.34835,41.73224,1,Kane,17.0
471,1,LRC-2016-00417,Chicago,-88.34126,41.8017,1,Kane,17.0
472,0,LRC-2016-00419,Chicago,-88.25724,42.17909,1,McHenry,17.0
473,1,LRC-2016-00428,Chicago,-88.25113,41.45587,0,Grundy,17.0
474,1,LRC-2016-00429,Chicago,-87.81876,41.49968,1,Will,17.0
475,1,LRC-2016-00439,Chicago,-87.72102,41.65928,1,Cook,17.0
476,1,LRC-2016-00440,Chicago,-87.97914,42.03726,0,Cook,17.0
477,0,LRC-2016-00443,Chicago,-87.96538,42.18268,1,Lake,17.0
478,0,LRC-2016-00448,Chicago,-88.11369,41.90556,1,DuPage,17.0
479,1,LRC-2016-00454,Chicago,-87.85503,41.5591,1,Cook,17.0
480,1,LRC-2016-00463,Chicago,-87.79182,41.54032,1,Cook,17.0
481,1,LRC-2016-00466,Chicago,-86.90962,41.6633,0,LaPorte,18.0
482,1,LRC-2016-00470,Chicago,-87.85056,41.60006,0,Cook,17.0
483,1,LRC-2016-00472,Chicago,-88.23934,42.19438,0,McHenry,17.0
484,1,LRC-2016-00478,Chicago,-87.8791,42.20449,1,Lake,17.0
485,1,LRC-2016-00480,Chicago,-88.04305,42.15669,0,Lake,17.0
486,0,LRC-2016-00481,Chicago,-88.25377,42.0344,1,Cook,17.0
487,1,LRC-2016-00493,Chicago,-88.26904,42.09685,1,Kane,17.0
488,0,LRC-2016-00494,Chicago,-88.24027,41.66557,1,Will,17.0
489,1,LRC-2016-00499,Chicago,-88.07535,42.03489,0,Cook,17.0
490,0,LRC-2016-00510,Chicago,-87.96352,41.61733,1,Will,17.0
491,0,LRC-2016-00511,Chicago,-88.05717,42.38209,1,Lake,17.0
492,1,LRC-2016-00522,Chicago,-88.33888,42.06946,1,Kane,17.0
493,1,LRC-2016-00537,Chicago,-88.213,41.62635,1,Will,17.0
494,0,LRC-2016-00546,Chicago,-87.63023,41.45428,1,Will,17.0
495,1,LRC-2016-00551,Chicago,-88.1402,42.1141,1,Cook,17.0
496,1,LRC-2016-00552,Chicago,-88.22787,41.70698,0,Will,17.0
497,0,LRC-2016-00557,Chicago,-88.0664,42.0602,1,Cook,17.0
498,1,LRC-2016-00566,Chicago,-88.26646,41.87868,1,Kane,17.0
499,1,LRC-2016-00567,Chicago,-87.52415,41.55044,1,Cook,17.0
500,1,LRC-2016-00572,Chicago,-88.24691,41.79553,1,DuPage,17.0
501,0,LRC-2016-00573,Chicago,-88.24497,41.79709,1,DuPage,17.0
502,1,LRC-2016-00574,Chicago,-88.04566,41.76831,1,DuPage,17.0
503,0,LRC-2016-00584,Chicago,-88.31072,41.79049,1,Kane,17.0
504,1,LRC-2016-00586,Chicago,-87.849,41.6306,1,Cook,17.0
505,1,LRC-2016-00590,Chicago,-87.7366,41.65311,1,Cook,17.0
506,0,LRC-2016-00595,Chicago,-88.32266,41.88451,1,Kane,17.0
507,0,LRC-2016-00602,Chicago,-88.19225,41.77385,1,DuPage,17.0
508,1,LRC-2016-00604,Chicago,-88.03008,41.96187,0,DuPage,17.0
509,1,LRC-2016-00615,Chicago,-87.01348,41.49382,0,Porter,18.0
510,0,LRC-2016-00622,Chicago,-88.03503,41.98117,1,DuPage,17.0
511,0,LRC-2016-00633,Chicago,-88.12107,41.9742,1,DuPage,17.0
512,0,LRC-2016-00634,Chicago,-87.64568,41.6462,1,Cook,17.0
513,1,LRC-2016-00635,Chicago,-86.89071,41.67904,0,LaPorte,18.0
514,1,LRC-2016-00639,Chicago,-86.89146,41.66891,0,LaPorte,18.0
515,1,LRC-2016-00656,Chicago,-88.05524,41.77102,1,DuPage,17.0
516,0,LRC-2016-00657,Chicago,-88.14055,41.8639,1,DuPage,17.0
517,1,LRC-2016-00659,Chicago,-88.1865,41.5071,0,Will,17.0
518,1,LRC-2016-00660,Chicago,-87.18729,41.60973,0,Porter,18.0
519,0,LRC-2016-00661,Chicago,-87.68675,42.06318,1,Cook,17.0
520,1,LRC-2016-00665,Chicago,-87.60215,41.4523,1,Will,17.0
521,1,LRC-2016-00670,Chicago,-87.66312,41.6398,1,Cook,17.0
522,0,LRC-2016-00694,Chicago,-87.896,42.246,1,Lake,17.0
523,1,LRC-2016-00697,Chicago,-88.05629,42.03532,0,Cook,17.0
524,1,LRC-2016-00713,Chicago,-88.51389,42.14806,1,Kane,17.0
525,0,LRC-2016-00719,Chicago,-87.99164,41.75207,1,DuPage,17.0
526,0,LRC-2016-00720,Chicago,-87.89569,41.94921,1,Cook,17.0
527,1,LRC-2016-00732,Chicago,-88.02086,41.66538,1,Cook,17.0
528,1,LRC-2016-00734,Chicago,-87.95354,41.68698,1,Cook,17.0
529,1,LRC-2016-00749,Chicago,-88.12471,41.58413,1,Will,17.0
530,1,LRC-2016-00754,Chicago,-88.05168,42.41697,1,Lake,17.0
531,0,LRC-2016-00762,Chicago,-87.92916,42.12351,1,Cook,17.0
532,1,LRC-2016-00774,Chicago,-87.79994,41.63343,1,Cook,17.0
533,0,LRC-2016-00775,Chicago,-88.42239,41.80483,1,Kane,17.0
534,0,LRC-2016-00781,Chicago,-88.33786,41.85307,1,Kane,17.0
535,1,LRC-2016-00782,Chicago,-88.02385,41.47898,0,Will,17.0
536,1,LRC-2016-00788,Chicago,-88.208,41.81501,1,DuPage,17.0
537,1,LRC-2016-00791,Chicago,-88.24221,41.23276,1,Will,17.0
538,1,LRC-2016-00794,Chicago,-87.09692,41.49021,0,Porter,18.0
539,0,LRC-2016-00795,Chicago,-88.38799,41.80124,1,Kane,17.0
540,0,LRC-2016-00809,Chicago,-88.15453,41.47226,1,Will,17.0
541,0,LRC-2016-00810,Chicago,-88.01613,41.8145,1,DuPage,17.0
542,1,LRC-2016-00816,Chicago,-88.11985,41.93601,0,DuPage,17.0
543,1,LRC-2016-00823,Chicago,-88.05247,41.93557,0,DuPage,17.0
544,0,LRC-2016-00824,Chicago,-88.25329,41.69641,1,Will,17.0
545,1,LRC-2016-00826,Chicago,-87.99971,41.62836,1,Will,17.0
546,0,LRC-2016-00830,Chicago,-88.274,41.757,1,Kane,17.0
547,1,LRC-2016-00833,Chicago,-88.35703,42.13852,0,Kane,17.0
548,1,LRC-2016-00835,Chicago,-88.02085,41.61861,1,Will,17.0
549,0,LRC-2016-00848,Chicago,-87.79698,42.12679,1,Cook,17.0
550,0,LRC-2016-00853,Chicago,-87.94193,41.96502,1,DuPage,17.0
551,0,LRC-2016-00856,Chicago,-88.20625,41.81797,1,DuPage,17.0
552,1,LRC-2016-00857,Chicago,-88.49661,42.10667,1,Kane,17.0
553,1,LRC-2016-00863,Chicago,-87.89319,41.57996,1,Cook,17.0
554,1,LRC-2016-00868,Chicago,-87.65302,41.64405,0,Cook,17.0
555,1,LRC-2016-00869,Chicago,-88.13757,42.1404,0,Cook,17.0
556,0,LRC-2016-00872,Chicago,-88.68757,42.45411,0,McHenry,17.0
557,1,LRC-2016-00874,Chicago,-87.79776,41.69862,1,Cook,17.0
558,0,LRC-2016-00881,Chicago,-87.97213,41.78403,1,DuPage,17.0
559,0,LRC-2016-00890,Chicago,-88.07705,41.65165,1,Will,17.0
560,1,LRC-2016-00891,Chicago,-87.956,41.614,1,Will,17.0
561,1,LRC-2016-00894,Chicago,-87.75327,41.42848,0,Will,17.0
562,1,LRC-2016-00895,Chicago,-88.27545,41.99093,1,Kane,17.0
563,1,LRC-2016-00897,Chicago,-88.02013,41.66865,1,Cook,17.0
564,1,LRC-2016-00903,Chicago,-88.11112,42.21178,0,Lake,17.0
565,1,LRC-2016-00904,Chicago,-87.98186,41.85188,1,DuPage,17.0
566,0,LRC-2016-00905,Chicago,-88.22116,42.07573,1,Cook,17.0
567,0,LRC-2016-00914,Chicago,-88.44346,41.9373,1,Kane,17.0
568,0,LRC-2016-00931,Chicago,-88.33962,41.74034,1,Kane,17.0
569,1,LRC-2017-00011,Chicago,-87.74218,41.37813,0,Will,17.0
570,1,LRC-2017-00035,Chicago,-87.88676,42.05787,1,Cook,17.0
571,0,LRC-2017-00044,Chicago,-88.3407,41.98512,1,Kane,17.0
572,1,LRC-2017-00050,Chicago,-87.92878,42.08833,0,Cook,17.0
573,1,LRC-2017-00051,Chicago,-88.1775,41.9731,0,DuPage,17.0
574,1,LRC-2017-00052,Chicago,-88.19147,42.42969,1,Lake,17.0
575,1,LRC-2017-00065,Chicago,-88.0383,41.75355,0,DuPage,17.0
576,0,LRC-2017-00066,Chicago,-88.21317,41.80096,1,DuPage,17.0
577,1,LRC-2017-00069,Chicago,-87.86438,41.7139,0,Cook,17.0
578,0,LRC-2017-00071,Chicago,-87.92757,42.17604,1,Lake,17.0
579,1,LRC-2017-00073,Chicago,-88.1478,41.4913,1,Will,17.0
580,0,LRC-2017-00080,Chicago,-88.14023,41.66046,1,Will,17.0
581,0,LRC-2017-00086,Chicago,-88.127,42.1293,1,Cook,17.0
582,1,LRC-2017-00088,Chicago,-88.3364,41.99858,1,Kane,17.0
583,1,LRC-2017-00089,Chicago,-88.2047,41.33306,1,Will,17.0
584,1,LRC-2017-00095,Chicago,-87.78493,42.10306,1,Cook,17.0
585,0,LRC-2017-00106,Chicago,-87.71146,41.57206,1,Cook,17.0
586,0,LRC-2017-00111,Chicago,-88.27827,42.26485,1,McHenry,17.0
587,1,LRC-2017-00112,Chicago,-88.43823,42.09201,1,Kane,17.0
588,1,LRC-2017-00113,Chicago,-87.78542,41.60805,1,Cook,17.0
589,0,LRC-2017-00114,Chicago,-87.71987,42.01745,1,Cook,17.0
590,1,LRC-2017-00116,Chicago,-87.99577,41.98018,1,DuPage,17.0
591,1,LRC-2017-00120,Chicago,-88.1636,42.35488,1,Lake,17.0
592,1,LRC-2017-00125,Chicago,-88.20844,41.81982,1,DuPage,17.0
593,1,LRC-2017-00131,Chicago,-88.12149,41.42732,1,Will,17.0
594,0,LRC-2017-00135,Chicago,-88.02049,42.0546,1,Cook,17.0
595,0,LRC-2017-00142,Chicago,-87.94095,42.00125,1,Cook,17.0
596,0,LRC-2017-00151,Chicago,-87.9829,41.4457,1,Will,17.0
597,0,LRC-2017-00152,Chicago,-87.97605,42.27883,1,Lake,17.0
598,1,LRC-2017-00162,Chicago,-88.05069,42.08704,1,Cook,17.0
599,1,LRC-2017-00164,Chicago,-88.14759,41.45591,0,Will,17.0
600,1,LRC-2017-00170,Chicago,-88.13347,41.46473,1,Will,17.0
601,0,LRC-2017-00185,Chicago,-87.87841,41.80168,1,Cook,17.0
602,1,LRC-2017-00192,Chicago,-87.71886,41.65479,1,Cook,17.0
603,0,LRC-2017-00193,Chicago,-88.01341,42.25561,1,Lake,17.0
604,0,LRC-2017-00194,Chicago,-88.21052,41.61991,1,Will,17.0
605,1,LRC-2017-00214,Chicago,-88.06793,41.89612,1,DuPage,17.0
606,0,LRC-2017-00225,Chicago,-87.96289,41.81232,1,DuPage,17.0
607,1,LRC-2017-00237,Chicago,-88.2256,41.5264,1,Will,17.0
608,1,LRC-2017-00241,Chicago,-88.223,41.95456,1,DuPage,17.0
609,0,LRC-2017-00252,Chicago,-88.52789,41.76441,1,Kane,17.0
610,1,LRC-2017-00254,Chicago,-88.30721,42.3493,1,McHenry,17.0
611,0,LRC-2017-00266,Chicago,-87.68761,41.4144,1,Will,17.0
612,0,LRC-2017-00271,Chicago,-87.71158,41.79977,1,Cook,17.0
613,1,LRC-2017-00273,Chicago,-87.88517,41.95131,0,Cook,17.0
614,1,LRC-2017-00277,Chicago,-88.02795,41.57571,1,Will,17.0
615,1,LRC-2017-00291,Chicago,-88.06438,41.94277,1,DuPage,17.0
616,1,LRC-2017-00300,Chicago,-88.07193,41.95007,0,DuPage,17.0
617,1,LRC-2017-00302,Chicago,-88.0918,42.4596,0,Lake,17.0
618,1,LRC-2017-00316,Chicago,-88.21029,41.82725,0,DuPage,17.0
619,0,LRC-2017-00333,Chicago,-88.42347,42.18326,1,McHenry,17.0
620,0,LRC-2017-00339,Chicago,-88.02763,41.80705,1,DuPage,17.0
621,1,LRC-2017-00359,Chicago,-88.06562,42.13383,0,Cook,17.0
622,0,LRC-2017-00370,Chicago,-87.98012,41.81719,1,DuPage,17.0
623,1,LRC-2017-00371,Chicago,-87.88786,41.4258,0,Will,17.0
624,1,LRC-2017-00372,Chicago,-88.27079,41.76042,0,Kane,17.0
625,0,LRC-2017-00375,Chicago,-87.99854,41.58774,1,Will,17.0
626,1,LRC-2017-00378,Chicago,-88.06556,42.01198,1,Cook,17.0
627,1,LRC-2017-00389,Chicago,-88.08798,42.29874,1,Lake,17.0
628,0,LRC-2017-00391,Chicago,-88.11789,41.43626,1,Will,17.0
629,0,LRC-2017-00393,Chicago,-87.99858,41.61405,1,Will,17.0
630,0,LRC-2017-00395,Chicago,-88.55057,42.29661,1,McHenry,17.0
631,0,LRC-2017-00399,Chicago,-87.94051,41.92979,1,DuPage,17.0
632,1,LRC-2017-00402,Chicago,-87.97444,42.02454,1,Cook,17.0
633,0,LRC-2017-00403,Chicago,-87.96561,41.48375,1,Will,17.0
634,1,LRC-2017-00407,Chicago,-88.04987,42.06613,0,Cook,17.0
635,1,LRC-2017-00411,Chicago,-88.33615,42.0784,1,Kane,17.0
636,1,LRC-2017-00427,Chicago,-87.9454,42.36421,0,Lake,17.0
637,0,LRC-2017-00460,Chicago,-87.9073,41.84606,1,Cook,17.0
638,0,LRC-2017-00466,Chicago,-88.05925,42.09711,1,Cook,17.0
639,0,LRC-2017-00468,Chicago,-88.37659,42.06128,1,Kane,17.0
640,1,LRC-2017-00470,Chicago,-88.36635,41.85768,0,Kane,17.0
641,0,LRC-2017-00474,Chicago,-87.92765,41.82615,1,DuPage,17.0
642,1,LRC-2017-00485,Chicago,-88.06315,41.5578,1,Will,17.0
643,1,LRC-2017-00488,Chicago,-87.78623,41.70608,0,Cook,17.0
644,1,LRC-2017-00495,Chicago,-88.03061,41.71212,1,DuPage,17.0
645,1,LRC-2017-00503,Chicago,-88.23031,41.89801,1,DuPage,17.0
646,1,LRC-2017-00506,Chicago,-88.04503,41.67394,1,Will,17.0
647,0,LRC-2017-00509,Chicago,-88.43066,42.14816,1,Kane,17.0
648,0,LRC-2017-00516,Chicago,-87.95048,41.39863,1,Will,17.0
649,0,LRC-2017-00522,Chicago,-88.11146,41.98528,1,DuPage,17.0
650,0,LRC-2017-00531,Chicago,-87.7091,41.49197,1,Cook,17.0
651,1,LRC-2017-00533,Chicago,-88.26341,41.73569,0,Kane,17.0
652,1,LRC-2017-00537,Chicago,-88.13044,41.61335,1,Will,17.0
653,1,LRC-2017-00539,Chicago,-88.16647,41.98844,0,Cook,17.0
654,1,LRC-2017-00543,Chicago,-87.9603,41.5514,0,Will,17.0
655,0,LRC-2017-00544,Chicago,-87.9571,41.5526,1,Will,17.0
656,1,LRC-2017-00548,Chicago,-88.11008,41.91843,0,DuPage,17.0
657,0,LRC-2017-00549,Chicago,-87.98439,41.99306,1,Cook,17.0
658,0,LRC-2017-00607,Chicago,-88.34484,42.39103,0,McHenry,17.0
659,0,LRC-2017-00610,Chicago,-87.8307,41.49035,1,Will,17.0
660,1,LRC-2017-00611,Chicago,-87.9725,41.97492,1,DuPage,17.0
661,1,LRC-2017-00619,Chicago,-87.71115,41.51711,1,Cook,17.0
662,0,LRC-2017-00622,Chicago,-87.9644,42.02731,1,Cook,17.0
663,1,LRC-2017-00626,Chicago,-88.30637,42.47774,0,McHenry,17.0
664,1,LRC-2017-00628,Chicago,-88.03173,41.81939,1,DuPage,17.0
665,0,LRC-2017-00635,Chicago,-88.21313,41.40964,1,Will,17.0
666,0,LRC-2017-00639,Chicago,-87.87426,41.55615,1,Will,17.0
667,1,LRC-2017-00659,Chicago,-88.15672,41.56072,0,Will,17.0
668,1,LRC-2017-00661,Chicago,-88.0066,41.58395,1,Will,17.0
669,1,LRC-2017-00675,Chicago,-87.79722,41.54237,1,Will,17.0
670,0,LRC-2017-00676,Chicago,-87.57786,41.78819,1,Cook,17.0
671,1,LRC-2017-00690,Chicago,-88.02801,42.18105,0,Lake,17.0
672,0,LRC-2017-00705,Chicago,-87.78448,41.7558,1,Cook,17.0
673,1,LRC-2017-00709,Chicago,-87.95875,41.97339,1,DuPage,17.0
674,1,LRC-2017-00711,Chicago,-88.34658,41.91764,1,Kane,17.0
675,1,LRC-2017-00717,Chicago,-87.8496,41.5824,1,Cook,17.0
676,0,LRC-2017-00765,Chicago,-88.26786,41.87007,1,Kane,17.0
677,1,LRC-2017-00775,Chicago,-87.95788,41.77455,0,DuPage,17.0
678,0,LRC-2017-00777,Chicago,-88.04147,41.80114,1,DuPage,17.0
679,1,LRC-2017-00797,Chicago,-88.2028,41.81598,1,DuPage,17.0
680,0,LRC-2017-00799,Chicago,-88.22008,41.91633,1,DuPage,17.0
