,index,jurisdiction_type,da_number,district,project_name,longitude,latitude,date_issued_or_denied,rha_determination,cwa_determination,rha1,rha2,cwa1,cwa2,cwa3,cwa4,cwa5,cwa6,cwa7,cwa8,cwa9,potential_wetland
149,10920,RAPANOS,SAW-2011-00215,Wilmington,"Osprey Landing/Bill Clark Homes/Robert Ruarke Drive, Southport",-78.03564,33.93902,6/1/2018,0,1,0,0,0,0,1,0,1,0,0,0,0,1
150,10110,RAPANOS,SAC-2020-00545,Charleston,Palmetto Towers,-80.3769,33.956379999999996,5/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151,8996,RAPANOS,SAC-2017-00900,Charleston,Ridgewood West Lot 5,-78.9992,33.89561,8/15/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152,8127,RAPANOS,SAC-2006-00739-3JY,Charleston,Medlin Parkway Site,-79.07623000000001,33.85784,8/25/2017,0,1,0,0,0,0,0,0,1,0,0,0,0,1
153,9682,RAPANOS,SAC-2018-01952,Charleston,Lot 6 Samworth Loop,-79.19039000000001,33.480129999999996,1/25/2019,0,1,0,0,0,1,0,0,0,0,0,0,0,1
154,8818,RAPANOS,SAC-2016-01837,Charleston,Haitian Property,-80.0384,33.080009999999994,5/5/2017,0,1,0,0,0,0,0,0,1,0,0,0,0,1
155,8378,RAPANOS,SAC-2015-01092-3H,Charleston,Ocean Tract,-78.80523000000001,33.751259999999995,4/20/2016,1,1,1,0,1,0,0,0,0,0,0,0,0,0
156,11389,RAPANOS,SAW-2016-00375,Wilmington,Valley River Bank Stabilization,-84.0196,35.1009,3/25/2016,0,1,0,0,1,0,0,0,0,0,0,0,0,0
157,9915,RAPANOS,SAC-2019-01171,Charleston,"Alliance Consulting Engineers, Inc. / Tri-Area Business Center Site",-79.90048,33.58315,10/4/2019,0,1,0,0,0,0,0,0,1,0,0,0,0,1
158,9733,RAPANOS,SAC-2019-00278,Charleston,Knight Solar,-80.64124,34.74607,3/12/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,8677,RAPANOS,SAC-2016-01147,Charleston,Meyer Tracts,-80.02204,32.94198,5/15/2017,0,1,0,0,0,1,0,0,0,0,0,0,0,0
160,9029,RAPANOS,SAC-2017-01031,Charleston,Sheep Island Road,-80.14697,33.11417,1/11/2018,0,1,0,0,0,0,0,0,1,0,0,0,0,1
161,9679,RAPANOS,SAC-2018-01944,Charleston,Business Circle- Cross County Road ,-80.0711,32.92406,6/19/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,8813,RAPANOS,SAC-2016-01784,Charleston,Coast RV Tract Extension,-78.85003,33.84411,3/14/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163,8387,RAPANOS,SAC-2015-01137,Charleston,Scott Creek Interceptor Rehabilitation Project,-81.61438000000001,34.27561,1/7/2016,0,1,0,0,0,0,1,0,1,0,0,1,0,1
164,9712,RAPANOS,SAC-2019-00161,Charleston,Conway Medical Center Due Dilligence,-79.0093,33.7848,3/15/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1
165,8759,RAPANOS,SAC-2016-01549,Charleston,5810 Church Flats Road,-80.20229,32.73173,10/26/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,9541,RAPANOS,SAC-2018-01243,Charleston,Spring Island Art Barn,-80.81992,32.325790000000005,1/24/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1
167,9495,RAPANOS,SAC-2018-01045,Charleston,Snoopy Solar,-82.73906,34.52078,9/7/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,11618,RAPANOS,SAW-2016-02313,Wilmington,Blue Top Road - Loudenback,-77.48034,34.77355,11/25/2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0
169,11031,RAPANOS,SAW-2015-00760,Wilmington,2123 and 2207 Castle Hayne Road,-77.92877,34.28086,10/26/2015,0,1,0,0,0,0,0,0,1,0,0,0,0,0
170,9095,RAPANOS,SAC-2017-01400,Charleston,"Pee Dee Environmental Services, Inc. / Pee Dee Environmental Landfill",-79.76344,34.232479999999995,11/30/2017,0,1,0,0,0,0,1,0,1,0,0,0,0,0
171,11356,RAPANOS,SAW-2016-00251,Wilmington,"Donnelly, James / Carolina Creek Subdivision / Bill Clark Homes",-77.66811,34.388490000000004,5/31/2017,0,1,0,0,0,0,1,0,1,1,0,0,0,0
172,9181,RAPANOS,SAC-2017-01752,Charleston,City of Florence 517 N. Boyd St.,-79.76265,34.206590000000006,1/22/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,9430,RAPANOS,SAC-2018-00778,Charleston,CDP Lugoff,-80.71793000000001,34.29587,7/25/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,10822,RAPANOS,SAW-2005-01107,Wilmington,City of Wilmington/Mineral Springs Branch,-77.91913000000001,34.2269,3/22/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
175,10125,RAPANOS,SAC-2020-00675,Charleston,Huntsfield Square,-82.35051,34.79053,6/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,10848,RAPANOS,SAW-2006-41723,Wilmington,Avalon/Town & Country Developers,-78.20652,33.998470000000005,11/17/2015,0,1,0,0,0,0,1,0,1,0,0,0,0,1
177,11780,RAPANOS,SAW-2017-01794,Wilmington, Duplin county airpark-Facility Site Improvements project ,-77.99132,34.99857,2/13/2019,0,1,0,0,0,0,1,0,1,0,0,0,0,0
178,11513,RAPANOS,SAW-2016-01281,Wilmington,Bittersweet Farms LLC/Currituck/AJD,-75.83256999999999,36.11036,8/11/2016,0,1,0,0,0,1,0,0,1,0,0,0,0,0
179,9405,RAPANOS,SAC-2018-00638,Charleston,Lancaster County Business Park,-80.76476,34.739329999999995,8/6/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180,11208,RAPANOS,SAW-2015-02342,Wilmington,Knight Harold D. - Ahmed Shakil -  Perrien W. John,-80.87233,35.589859999999994,11/19/2015,0,1,0,0,0,0,1,0,0,0,0,0,0,1
181,8626,RAPANOS,SAC-2016-00819,Charleston,HF Properties Site - HF Properties 2,-79.1063,33.47047,8/9/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,9697,RAPANOS,SAC-2019-00094,Charleston,Creekside Boathouse,-80.1325,34.377309999999994,3/5/2019,1,1,0,1,1,1,0,0,0,0,0,0,0,0
183,9946,RAPANOS,SAC-2019-01302,Charleston,Bldg 241,-79.96064,32.85758,10/8/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,10836,RAPANOS,SAW-2006-20631,Wilmington,Lufkin Rd site/Apex/Wake County ,-78.82653,35.72071,3/16/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
185,9647,RAPANOS,SAC-2018-01778,Charleston,Old Murrells Inlet Road Marlow Tract,-79.06525,33.590140000000005,1/30/2019,1,1,1,0,1,1,0,0,0,0,0,0,0,1
186,8119,RAPANOS,SAC-2004-39322,Charleston,Myrtle Beach Exchange Hwy 501 Tract,-78.9629,33.74928,6/5/2019,0,1,0,0,0,0,1,0,0,0,0,0,0,0
187,9678,RAPANOS,SAC-2018-01942,Charleston,600 Chase,-79.77616,34.20471,4/2/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,10833,RAPANOS,SAW-2006-00669,Wilmington,"Westgate/residential subdivsion and commercial/OCEANGATE/WESTGATE/SEG, INC/NATHAN SANDE",-78.0137,34.2095,7/22/2019,0,1,0,0,0,1,0,0,0,0,0,0,0,1
189,11767,RAPANOS,SAW-2017-01673,Wilmington,"SMITH-DARE PROPERTIES, LLC/JD",-75.595,35.251,1/17/2018,0,1,0,0,0,1,0,0,0,0,0,0,0,0
190,10944,RAPANOS,SAW-2012-01165,Wilmington,Bunn Dump Site/Franklin County,-78.24051,35.93015,2/22/2018,0,1,0,0,0,0,0,0,1,0,0,0,0,0
191,9089,RAPANOS,SAC-2017-01386,Charleston,Winyah Station North Laydown Area ,-79.3584,33.3351,1/31/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,9346,RAPANOS,SAC-2018-00441,Charleston,Goodrich Baptist Church 941 Foster Creek Road,-80.01328000000001,32.95189,8/6/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
193,8400,RAPANOS,SAC-2015-01204,Charleston,ISS #82,-81.36079000000001,33.64652,3/2/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,9767,RAPANOS,SAC-2019-00502,Charleston,Heyward Samuel Single Family Reconstruction,-79.87788,34.292840000000005,4/8/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1
195,8953,RAPANOS,SAC-2017-00682,Charleston,McCaskill Creek Pit,-80.72798,34.10447,3/15/2018,0,1,0,0,0,0,0,0,1,0,0,0,0,0
196,11467,RAPANOS,SAW-2016-00851,Wilmington,"OBrien, John/Dare/PreApp",-75.53739,35.25842,10/25/2016,0,1,0,0,0,1,0,0,0,0,0,0,0,0
197,8973,RAPANOS,SAC-2017-00786,Charleston,Maybank Highway Tract- Finish Line Foundation ,-80.04576999999999,32.740629999999996,8/10/2017,0,1,0,0,0,0,1,0,1,0,0,0,0,0
198,9670,RAPANOS,SAC-2018-01904,Charleston,Glenn Peagler Electric Drive JD,-80.3657,33.9605,2/21/2019,0,1,0,0,0,0,1,0,0,0,0,0,0,0
199,10851,RAPANOS,SAW-2007-00434,Wilmington,Brumsley Woods,-76.03178,36.46578,6/21/2017,0,1,0,0,0,0,0,0,1,0,0,0,0,0
200,9649,RAPANOS,SAC-2018-01791,Charleston,Fox Hill Farms,-82.21361,34.67201,3/18/2019,0,1,0,0,0,0,1,0,1,0,0,0,0,1
201,9735,RAPANOS,SAC-2019-00284,Charleston,"Lineberger, Kim / Rayfield Solar Site",-80.37911,34.67249,5/9/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,9838,RAPANOS,SAC-2019-00868,Charleston,Congaree Creek 2 Site,-81.0932,33.93186,10/28/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,11190,RAPANOS,SAW-2015-02286,Wilmington,Wilfork Solar Farm,-77.93541,35.43993,8/8/2016,0,1,0,0,0,0,1,0,1,0,0,0,0,0
204,10964,RAPANOS,SAW-2014-00788,Wilmington,Hopper Communities/ Weddington Creek,-80.6565,35.0078,3/15/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,1
205,9287,RAPANOS,SAC-2018-00189,Charleston,Maple to Grainger drainage Improvements,-79.07334,33.83619,2/20/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
206,8422,RAPANOS,SAC-2015-01299,Charleston,The Mungo Company / Bush Road Tract,-80.91447,34.14468,5/17/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,8821,RAPANOS,SAC-2016-01865,Charleston,Auto Supply Drive,-80.0358,33.0099,3/31/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,10055,RAPANOS,SAC-2020-00044,Charleston,66-acre Town Centre Tract,-78.84624000000001,33.759159999999994,3/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1
209,9559,RAPANOS,SAC-2018-01318,Charleston,Nelliefield Plantation,-79.8494,32.9219,6/3/2019,0,1,0,0,0,1,0,0,0,0,0,0,0,1
210,9872,RAPANOS,SAC-2019-01007,Charleston,Dickson Durant Site 6,-80.20388,33.70303,9/25/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,8958,RAPANOS,SAC-2017-00715,Charleston,Clements Ferry Parcel,-79.91733,32.89493,11/21/2017,0,1,0,0,0,1,0,0,0,0,0,0,0,1
212,10898,RAPANOS,SAW-2009-01063,Wilmington,Ocean Isle Palms by MAS see also SAW-2005-01036 and SAW-2005-00102,-78.43746999999999,33.92086,5/5/2017,0,1,0,0,0,0,1,0,1,1,0,1,0,1
213,8461,RAPANOS,SAC-2015-01688,Charleston,Cedarbrook Apartments,-80.6117,34.244,6/17/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
214,8743,RAPANOS,SAC-2016-01470,Charleston,"Town of Ware Shoals, Fairview Avenue Demolition",-82.2454,34.4003,2/8/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,9314,RAPANOS,SAC-2018-00274,Charleston,Hillside Drive Tract,-78.68733,33.815129999999996,3/20/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,11055,RAPANOS,SAW-2015-01243,Wilmington,2940 Blue Clay Road_Bellwood Farms Tract_Rachel Trask Gonsalves,-77.9099,34.29566,11/9/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,9691,RAPANOS,SAC-2019-00067,Charleston,NETC - Bennettsville Campus,-79.69944,34.63856,2/4/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,9167,RAPANOS,SAC-2017-01723,Charleston,The Colony Tract,-79.179,33.418,2/27/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
219,11109,RAPANOS,SAW-2015-01795,Wilmington,"Rutherford Farm,  LLC JD",-81.83409,35.25444,12/1/2015,0,1,0,0,0,0,1,0,1,0,0,0,0,0
220,9619,RAPANOS,SAC-2018-01637,Charleston,Holbert Tract,-79.05414,33.896809999999995,2/21/2019,0,1,0,0,0,0,0,0,1,0,0,0,0,1
221,8663,RAPANOS,SAC-2016-01032,Charleston,TTAL Site,-80.03721,32.94488,11/3/2016,0,1,0,0,0,0,0,0,1,0,0,0,0,1
222,8532,RAPANOS,SAC-2016-00295,Charleston,Haier America R&D Co / Haier Site,-80.56495,34.21674,9/7/2016,0,1,0,0,0,0,1,0,1,1,0,0,0,1
223,10990,RAPANOS,SAW-2014-01832,Wilmington,"SLF Ruby Jones, LLC, Alexander Place",-78.77646999999999,35.9187,2/18/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,9141,RAPANOS,SAC-2017-01625,Charleston,Charles River Labs,-80.0167,32.7967,1/30/2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0
225,10995,RAPANOS,SAW-2014-01970,Wilmington,"Rogers Holdings, LLC, Carolina Lake Stream Restoration",-78.55256999999999,35.768809999999995,8/9/2016,0,1,0,0,0,0,1,0,1,0,0,0,0,0
226,8406,RAPANOS,SAC-2015-01213,Charleston,Workshops at Howard Heights LLC / Workshops at Howard Heights Nelson & Washington Buildings,-79.95713,32.84352,10/29/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,10847,RAPANOS,SAW-2006-41576,Wilmington,"Ocean Isle Estates/1611 Waterway Drive/Waterboro Village Management, LLC",-78.45071999999999,33.8969,9/22/2016,1,1,1,0,1,0,1,0,1,1,0,1,1,1
228,8840,RAPANOS,SAC-2017-00060,Charleston,Polaris Solar,-80.66234,34.75442,6/5/2017,0,1,0,0,0,0,1,0,1,0,0,0,0,0
229,11769,RAPANOS,SAW-2017-01683,Wilmington,Edward Wertzberger / Lot 724 / Lot 313 / Lot 312 / Lot 311 / 672 Ocean Blvd / 668 Ocean Blvd / 666 Ocean Blvd / 664 Ocean Blvd / Holden Beach,-78.31527,33.91021,8/21/2017,1,1,1,0,0,1,0,0,0,0,0,0,0,0
230,9940,RAPANOS,SAC-2019-01274,Charleston,Pisgah Road,-79.8163,34.2386,11/13/2019,0,1,0,0,0,0,1,0,1,0,0,0,0,1
231,8508,RAPANOS,SAC-2016-00134-3H,Charleston,Bridgecreek Undeveloped Tract,-78.99003,33.68873,4/20/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
232,10085,RAPANOS,SAC-2020-00400,Charleston,9424 Charlotte Highway,-80.85322,34.9914,5/26/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,9750,RAPANOS,SAC-2019-00336,Charleston,BEC - Goose Creek,-80.05082,33.00318,4/16/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,10945,RAPANOS,SAW-2012-01414,Wilmington,NCDOT_U-2719_I-440 Beltline Wid._I-40 to Wade Ave_Div5,-78.72269,35.78603,6/26/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1
235,11385,RAPANOS,SAW-2016-00359,Wilmington,1115 Swordfish Lane,-77.89925,34.02326,4/20/2016,0,1,0,0,0,1,0,0,0,0,0,0,0,0
236,9135,RAPANOS,SAC-2017-01550,Charleston,SC-2021 Wescott Plantation ,-80.13147,32.94753,3/18/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1
237,9079,RAPANOS,SAC-2017-01327,Charleston,Coachman Drive Tract,-79.11686,33.45438,9/26/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,9671,RAPANOS,SAC-2018-01914,Charleston,Platt Boulevard site,-78.97323,33.621959999999994,2/8/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1
239,9774,RAPANOS,SAC-2019-00527,Charleston,East Pine Street Sidewalk,-79.75584,34.19247,4/2/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,9068,RAPANOS,SAC-2017-01284,Charleston,White House Warehouse Borrow Pit,-81.01263,33.93289,1/24/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,8584,RAPANOS,SAC-2016-00641,Charleston,Old Jacksonboro 27 & 28,-80.23894,32.7858,6/28/2016,0,1,0,0,0,0,1,0,1,0,0,0,0,1
242,9394,RAPANOS,SAC-2018-00599,Charleston,5897 Hwy 165,-80.24433,32.77061,1/31/2019,0,1,0,0,1,0,0,0,1,0,0,0,0,0
243,9613,RAPANOS,SAC-2018-01624,Charleston,MCAS BASH Drainage South,-80.73095,32.4643,1/16/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,11154,RAPANOS,SAW-2015-02132,Wilmington,"Williams, Jonathan and Lucinda",-82.2005,35.83324,12/7/2015,0,1,0,0,0,0,1,0,0,0,0,0,0,1
245,11731,RAPANOS,SAW-2017-01122,Wilmington,Paul Dumas / 146 Birch Creek Road / McLeansville / Guilford County / residential,-79.66066,36.09735,2/20/2018,0,1,0,0,0,0,1,0,1,0,0,0,0,0
246,8134,RAPANOS,SAC-2006-01679,Charleston,SHAFTESBURY COMMONS,-78.90771,33.90478,5/17/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,8347,RAPANOS,SAC-2015-00869,Charleston,Daniel Island Associates LLC / Rhoden Island,-79.88764,32.874520000000004,6/24/2016,0,1,0,0,0,1,0,0,0,0,0,0,0,1
248,9611,RAPANOS,SAC-2018-01621,Charleston,Hillside Site Q,-82.08722,34.91048,7/29/2019,0,1,0,0,0,0,1,0,0,0,0,0,0,0
249,11488,RAPANOS,SAW-2016-01056,Wilmington,"Charter Properties, Inc., Galloway",-80.74427,35.33862,12/6/2017,0,1,0,0,0,0,1,0,0,0,0,0,0,0
250,8833,RAPANOS,SAC-2017-00042,Charleston,Stono Ferry,-80.16501,32.755559999999996,3/30/2018,0,1,0,0,0,0,0,0,1,1,0,0,0,1
251,8162,RAPANOS,SAC-2007-01987,Charleston,Red Gate Phases I and II (formerly RED GATE SUBDIVISION AND OFFSITE SEWER),-81.00369,34.21517,2/4/2019,0,1,0,0,0,0,1,0,1,0,0,0,0,0
252,10979,RAPANOS,SAW-2014-01380,Wilmington,THOMPSON TRACT/CUMBERLAND,-78.764,35.116,10/23/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1
253,11257,RAPANOS,SAW-2015-02540,Wilmington,"Doug Ledson, 128 SW Maynard Road",-78.78498,35.77213,12/30/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1
254,9082,RAPANOS,SAC-2017-01339,Charleston,"CLM, Inc. / CLM Site",-80.23810999999999,33.70386,10/26/2017,0,1,0,0,0,0,0,0,1,0,0,0,0,0
255,9831,RAPANOS,SAC-2019-00811,Charleston,Ashley River commons - Phase 2B,-80.06432,32.87345,9/17/2019,1,1,1,0,1,1,0,0,0,0,0,0,0,1
256,8490,RAPANOS,SAC-2016-00052,Charleston,Cosgrove Yard Rail Improvements,-79.97963,32.89721,1/28/2016,1,1,0,0,1,0,0,0,0,0,0,0,0,1
257,10912,RAPANOS,SAW-2010-01527,Wilmington,"NM of Iredell, LLC, D.B.A. Stutts Marina",-80.89366,35.54235,12/14/2015,0,1,0,0,1,0,0,0,0,0,0,1,0,0
258,10015,RAPANOS,SAC-2019-01797,Charleston,Bryant Property,-79.13913000000001,33.44061,2/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,8807,RAPANOS,SAC-2016-01750,Charleston,Rhyne Estate Subdivision,-81.09448,34.98987,1/26/2017,0,1,0,0,0,0,1,0,0,0,0,0,0,1
260,8609,RAPANOS,SAC-2016-00769,Charleston,"SAI-157, Broad River Road and Interstate 26, Irmo, South Carolina",-81.17196,34.09575,1/13/2017,0,1,0,0,0,0,1,0,0,0,0,0,0,0
261,11597,RAPANOS,SAW-2016-02090,Wilmington,MPV Properties/Rivergate Tract Multi-family Residential Development,-80.98561,35.09787,5/3/2017,0,1,0,0,0,0,1,0,0,1,0,0,1,1
262,9564,RAPANOS,SAC-2018-01331,Charleston,"Tripstar Properties, LLC / Pitch Landing Crossing",-79.11079000000001,33.78733,8/8/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1
263,9848,RAPANOS,SAC-2019-00907,Charleston,Founders Parking Lot Project,-79.01785,33.79855,6/13/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1
264,8720,RAPANOS,SAC-2016-01370,Charleston,Murray Mines - Phase III,-80.41046999999999,33.03644,11/23/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
265,9342,RAPANOS,SAC-2018-00426,Charleston,ColletonRiver Plantation Dog Park ,-80.7885,32.2964,5/2/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,8123,RAPANOS,SAC-2005-41230,Charleston,Nettles Project Site (fka OLD SOUTH),-80.99675,32.5125,11/27/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,8972,RAPANOS,SAC-2017-00782,Charleston,Powdersville Autozone,-82.4783,34.7856,6/6/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,11758,RAPANOS,SAW-2017-01530,Wilmington,1833 Avalon Avenue,-77.8749,34.1191,7/27/2017,1,1,1,1,0,1,1,0,0,0,0,0,0,0
269,11375,RAPANOS,SAW-2016-00310,Wilmington,Kevin Tarpey dredge,-80.91903,35.51421,4/6/2016,0,1,0,0,0,0,1,0,0,0,0,1,0,0
270,11319,RAPANOS,SAW-2016-00099,Wilmington,0 WILLOW GLEN DR/BROWN,-77.91263000000001,34.11763,4/25/2016,0,1,0,0,0,1,0,0,0,0,0,0,0,0
271,8217,RAPANOS,SAC-2010-01198,Charleston,LOT 49 - 27 NEW ORLEANS,-80.75568,32.15657,2/12/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,8432,RAPANOS,SAC-2015-01363,Charleston,Garrett/Clegg Stock Water Pond Removal,-82.22776,34.0626,3/2/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
273,8372,RAPANOS,SAC-2015-01070-4E,Charleston,"Alexander, Edward et al / Bishopville Solar II Site",-80.22024,34.209070000000004,1/5/2016,0,1,0,0,1,1,1,0,0,0,0,0,0,1
274,11418,RAPANOS,SAW-2016-00512,Wilmington,NCDOT / Greensboro Street Pipe Replacement / Carrboro / Orange County / transportation,-79.07338,35.901990000000005,4/8/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0
275,9036,RAPANOS,SAC-2017-01067,Charleston,Tidelands Health- Wachesaw Assemblage,-79.042,33.56214,10/18/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,8572,RAPANOS,SAC-2016-00552,Charleston,Belfair Plantation - Golf Course Pond #12,-80.85425,32.279340000000005,6/29/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1
277,10072,RAPANOS,SAC-2020-00173,Charleston,Sidney Road Site,-81.13299,34.049479999999996,5/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,9377,RAPANOS,SAC-2018-00536,Charleston,Williams Street Site,-81.03988000000001,33.98064,6/18/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,8208,RAPANOS,SAC-2010-00732,Charleston,MEADWESTVACO OFFICE SITE RE-DEVELOPMENT,-80.14995,33.04205,1/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1
280,9460,RAPANOS,SAC-2018-00896,Charleston,Fred Ravenel Road Site,-79.73709000000001,32.8927,9/7/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,9390,RAPANOS,SAC-2018-00583,Charleston,"Midlands Solar, LLC. 2.0",-80.95098,33.65376,4/27/2018,0,1,0,0,0,0,1,0,1,0,0,0,0,0
282,9065,RAPANOS,SAC-2017-01213,Charleston,"Kern, Dennis / 235 & 237 Lemmon St. Lots",-80.3304,33.94169,10/12/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
283,10098,RAPANOS,SAC-2020-00468,Charleston,Brushy Creek Senior Residences,-82.57068000000001,34.80703,4/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,8754,RAPANOS,SAC-2016-01521,Charleston,Ladson Hwy 78 Outparcel 4,-80.13884,33.015229999999995,12/7/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0
285,11381,RAPANOS,SAW-2016-00344,Wilmington,Windemere Road/JD,-77.8344,34.25131,2/19/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,10034,RAPANOS,SAC-2019-01958,Charleston,MB Farms Company Tract,-78.92409,33.657920000000004,12/12/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1
287,11441,RAPANOS,SAW-2016-00666,Wilmington,Poplar Cove Creek Stream Restoration,-83.49947,35.13371,4/20/2016,0,1,0,0,0,0,1,0,0,0,0,0,1,0
288,8998,RAPANOS,SAC-2017-00904,Charleston,Sea Mountain Village Tract,-78.6748,33.86977,7/25/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,11044,RAPANOS,SAW-2015-00967,Wilmington,Lakey Creek Enhancement,-83.44393000000001,35.278490000000005,10/27/2015,0,1,0,0,0,0,1,0,0,0,0,0,0,0
290,9475,RAPANOS,SAC-2018-00949,Charleston,Sandifer Driveway,-80.40125,32.82159,8/15/2018,0,1,0,0,1,0,0,0,0,0,0,0,0,1
291,9751,RAPANOS,SAC-2019-00360,Charleston,HCC Access Corridor ,-81.08255,32.27783,5/21/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,8619,RAPANOS,SAC-2016-00794,Charleston,Flyway Drive Parcels,-80.06298000000001,32.60895,8/10/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,8620,RAPANOS,SAC-2016-00796,Charleston,The Mill,-79.80905,32.9821,10/21/2016,0,1,0,0,0,0,0,0,1,1,0,0,0,1
294,10925,RAPANOS,SAW-2011-00569,Wilmington,Andale data Center,-81.8255,35.31695,8/28/2015,0,1,0,0,0,0,1,0,0,0,0,0,0,0
295,11224,RAPANOS,SAW-2015-02423,Wilmington,7406 EAST BEACH DRIVE/KISER,-78.09061,33.905390000000004,12/31/2015,0,1,0,0,0,1,0,0,0,0,0,0,0,0
296,9648,RAPANOS,SAC-2018-01779,Charleston,Johns Island 133 & 098,-80.0972,32.73605,7/23/2019,0,1,0,0,0,0,0,0,1,0,0,0,0,1
297,11627,RAPANOS,SAW-2016-02404,Wilmington,Josh Carroll - 216 Woodland Drive,-79.10468,35.041959999999996,12/13/2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0
298,11098,RAPANOS,SAW-2015-01686,Wilmington,Mule Farm 1175 North Johnson Street / Johnson Co / Benson NC,-78.54083,35.3875,2/2/2016,0,1,0,0,0,0,1,0,1,0,0,0,0,0
