,Unnamed: 0,Unnamed: 0.1,jurisdiction_type,da_number,district,project_name,longitude,latitude,date_issued_or_denied,rha_determination,cwa_determination,rha1,rha2,cwa1,cwa2,cwa3,cwa4,cwa5,cwa6,cwa7,cwa8,cwa9,potential_wetland,index,Index,mukey,hydclprs,aws025wta,drclassdcd,nhd_vars_wb,nhd_vars_fl,fl_comids,fl_ftype,fl_gnis_count,fl_length,fl_comid_list,fl_areasqkm,fl_totdasqkm,fl_flow_type
1557,1557,1557,RAPANOS,LRL-2018-00137-sjk,Louisville,Crossroads of Noblesville - Boomerang Development,-85.96123,40.04368,10/11/2018,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1558,1558,3186656.0,2.0,5.26,Somewhat poorly drained,"([], '', 0, 0, 0)","([18474949, 18474827, 18474875], 'StreamRiver+StreamRiver+StreamRiver+', 2, nan, 15.121000000000002)",18474949 18474827 18474875,StreamRiver+StreamRiver+StreamRiver+,2,15.121000000000002,"[18474949, 18474827, 18474875]",49.099500000000006,252.24479999999997,3.0
1558,1558,1558,RAPANOS,LRL-2018-00143-MKD,Louisville,Executive Storage Development Project,-84.598,38.9834,04/26/2018,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1559,1559,552036.0,0.0,3.9,Well drained,"([], '', 0, 0, 0)","([], '', 0, 0, 0)",,,0,0.0,[],0.0,0.0,0.0
1559,1559,1559,RAPANOS,LRL-2018-00150,Louisville,Hamilton County SR 37 reconstruction (Des. No. 1600540),-86.00456,39.96948,08/02/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1560,1560,3105086.0,5.0,5.25,,"([18475593], 'LakePond+', 0, 0.033, nan)","([], '', 0, 0, 0)",,,0,0.0,[],0.0,0.0,0.0
1560,1560,1560,RAPANOS,LRL-2018-00158,Louisville,Exeter New Cut Road Project,-85.77903000000002,38.12499,05/08/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1561,1561,1536446.0,0.0,5.25,Well drained,"([], '', 0, 0, 0)","([10264532, 10264524, 10264178, 10264100, 10264176, 10264092, 10264082, 10264086, 10264084], 'CanalDitch+CanalDitch+StreamRiver+StreamRiver+StreamRiver+CanalDitch+CanalDitch+CanalDitch+StreamRiver+', 3, nan, 24.435)",10264532 10264524 10264178 10264100 10264176 10264092 10264082 10264086 10264084,CanalDitch+CanalDitch+StreamRiver+StreamRiver+StreamRiver+CanalDitch+CanalDitch+CanalDitch+StreamRiver+,3,24.435,"[10264532, 10264524, 10264178, 10264100, 10264176, 10264092, 10264082, 10264086, 10264084]",45.2979,642.2751000000001,9.0
1561,1561,1561,RAPANOS,LRL-2018-00177-LCL,Louisville,JD - 345 N CR 200 W - Lebanon - Natural Resource Consulting,-86.50451,40.04389000000001,04/18/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1562,1562,678770.0,15.0,5.59,Somewhat poorly drained,"([], '', 0, 0, 0)","([18482456, 18482730, 18482742, 18482736], 'StreamRiver+CanalDitch+CanalDitch+CanalDitch+', 1, nan, 15.138)",18482456 18482730 18482742 18482736,StreamRiver+CanalDitch+CanalDitch+CanalDitch+,1,15.138,"[18482456, 18482730, 18482742, 18482736]",28.2636,43.7562,4.0
1562,1562,1562,RAPANOS,LRL-2018-00182-LCL,Louisville,Grand Communities Brownsburg - Fischer Homes Development Company,-86.43197000000002,39.8328,07/23/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1563,1563,161480.0,2.0,5.26,Somewhat poorly drained,"([], '', 0, 0, 0)","([18476411], 'StreamRiver+', 1, nan, 2.378)",18476411,StreamRiver+,1,2.378,[18476411],2.4876,60.8121,1.0
1563,1563,1563,RAPANOS,LRL-2018-00188-sam,Louisville,Delaware County Complaint,-85.42811,40.3751,03/22/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1564,1564,164913.0,2.0,5.07,Moderately well drained,"([18503765], 'LakePond+', 0, 0.039, nan)","([18503883, 18503897, 18503967], 'StreamRiver+StreamRiver+CanalDitch+', 2, nan, 20.981)",18503883 18503897 18503967,StreamRiver+StreamRiver+CanalDitch+,2,20.981,"[18503883, 18503897, 18503967]",67.7457,1108.1601,3.0
1564,1564,1564,RAPANOS,LRL-2018-00190-mad,Louisville,Southside Quarry,-85.6858,38.11342,03/13/2018,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1565,1565,1536430.0,0.0,0.0,,"([], '', 0, 0, 0)","([10264158, 10264150], 'StreamRiver+StreamRiver+', 2, nan, 12.253)",10264158 10264150,StreamRiver+StreamRiver+,2,12.253,"[10264158, 10264150]",23.8437,25.335900000000002,2.0
1565,1565,1565,RAPANOS,LRL-2018-00244-MKD,Louisville,"Hilltop Basic Resources, Inc. Concrete Facility Project",-84.6283,39.0615,05/09/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1566,1566,552029.0,0.0,3.6,Well drained,"([], '', 0, 0, 0)","([3405581, 3406095, 3405525, 3405503], 'StreamRiver+ArtificialPath+StreamRiver+StreamRiver+', 2, nan, 7.487)",3405581 3406095 3405525 3405503,StreamRiver+ArtificialPath+StreamRiver+StreamRiver+,2,7.487,"[3405581, 3406095, 3405525, 3405503]",8.0451,69.98039999999999,4.0
1566,1566,1566,RAPANOS,LRL-2018-00246,Louisville,Buffalo Run Property Buildings 3 and 4,-85.69181,37.96666,05/29/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1567,1567,551001.0,5.0,4.84,Somewhat poorly drained,"([10264926], 'LakePond+', 0, 0.025, nan)","([10266576, 10265538, 10265540, 10265616, 10265654, 10265536, 10265586, 10265620], 'ArtificialPath+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 3, nan, 10.583)",10266576 10265538 10265540 10265616 10265654 10265536 10265586 10265620,ArtificialPath+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,3,10.583,"[10266576, 10265538, 10265540, 10265616, 10265654, 10265536, 10265586, 10265620]",7.904699999999999,26.5473,8.0
1567,1567,1567,RAPANOS,LRL-2018-00249-htm,Louisville,JD - Buck Creek Woods Development,-86.05916999999998,39.66111,11/15/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1568,1568,3104674.0,65.0,4.32,Poorly drained,"([], '', 0, 0, 0)","([18476509], 'StreamRiver+', 1, nan, 21.436)",18476509,StreamRiver+,1,21.436,[18476509],50.6196,50.6196,1.0
1568,1568,1568,RAPANOS,LRL-2018-00250-MKD,Louisville,Saint Timothy Parish Detention Basin Relocation,-84.6742,38.937,06/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1569,1569,552062.0,0.0,5.5,Moderately well drained,"([], '', 0, 0, 0)","([3407081], 'StreamRiver+', 1, nan, 4.95)",3407081,StreamRiver+,1,4.95,[3407081],11.8116,11.8116,1.0
1569,1569,1569,RAPANOS,LRL-2018-00254-SCM,Louisville,"Approved JD Request, Greystone Site, Brownsburg, Hendricks County",-86.42064999999998,39.85853,08/23/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1570,1570,161480.0,2.0,5.26,Somewhat poorly drained,"([], '', 0, 0, 0)","([18476407], 'StreamRiver+', 1, nan, 7.961)",18476407,StreamRiver+,1,7.961,[18476407],25.6824,48.3552,1.0
1570,1570,1570,RAPANOS,LRL-2018-00260,Louisville,Betty Yancey-GriffithTrust Property,-84.56527,38.24335,04/09/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571,1571,548865.0,0.0,4.56,Well drained,"([], '', 0, 0, 0)","([1825448], 'StreamRiver+', 1, nan, 4.96)",1825448,StreamRiver+,1,4.96,[1825448],7.9236,34.7085,1.0
1571,1571,1571,RAPANOS,LRL-2018-00268,Louisville,Air Cargo Hub Development,-84.66822999999998,39.03076,05/16/2017,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1572,1572,552044.0,0.0,5.5,Well drained,"([], '', 0, 0, 0)","([3405677, 3405671, 3405649, 3405653, 3405647, 3405669], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 3, nan, 7.367)",3405677 3405671 3405649 3405653 3405647 3405669,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,3,7.367,"[3405677, 3405671, 3405649, 3405653, 3405647, 3405669]",10.690199999999999,43.6293,6.0
1572,1572,1572,RAPANOS,LRL-2018-00274,Louisville,Springfield Washington County Commerce Center,-85.18677,37.69733,06/01/2018,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1573,1573,551502.0,0.0,4.99,Well drained,"([], '', 0, 0, 0)","([10301575, 10301505, 10301477], 'StreamRiver+StreamRiver+StreamRiver+', 1, nan, 6.078000000000001)",10301575 10301505 10301477,StreamRiver+StreamRiver+StreamRiver+,1,6.078000000000001,"[10301575, 10301505, 10301477]",5.5656,5.5656,3.0
1573,1573,1573,RAPANOS,LRL-2018-00282-SCM,Louisville,"Approved JD Request, Gas City Site, Grant County",-85.54769,40.48322,08/02/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1574,1574,2765034.0,6.0,4.41,Somewhat poorly drained,"([18503639], 'LakePond+', 1, 0.042, nan)","([], '', 0, 0, 0)",,,0,0.0,[],0.0,0.0,0.0
1574,1574,1574,RAPANOS,LRL-2018-00299-LCL,Louisville,JD - Franklin Tech Park - Earth Source,-86.00989,39.48011,04/18/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1575,1575,161657.0,95.0,4.3,Poorly drained,"([], '', 0, 0, 0)","([18461142], 'CanalDitch+', 0, nan, 8.66)",18461142,CanalDitch+,0,8.66,[18461142],18.6651,18.6651,1.0
1575,1575,1575,RAPANOS,LRL-2018-00307,Louisville,Cory Jones Wetland Restoration,-87.72375,38.77206,04/17/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576,1576,176757.0,100.0,4.5,Poorly drained,"([], '', 0, 0, 0)","([10339380, 10339368, 10339480, 10339366, 10339498], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 4, nan, 14.494)",10339380 10339368 10339480 10339366 10339498,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,4,14.494,"[10339380, 10339368, 10339480, 10339366, 10339498]",21.328199999999995,5877.2133,5.0
1576,1576,1576,RAPANOS,LRL-2018-00308-sjk,Louisville,"Approved JD - Southeast of Northfield Drive and SR 267, Brownsburg",-86.39982999999998,39.80019,08/16/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1577,1577,161479.0,95.0,5.24,Poorly drained,"([], '', 0, 0, 0)","([18476465, 18476445, 18476463], 'StreamRiver+StreamRiver+StreamRiver+', 1, nan, 15.870999999999999)",18476465 18476445 18476463,StreamRiver+StreamRiver+StreamRiver+,1,15.870999999999999,"[18476465, 18476445, 18476463]",35.6643,199.14660000000003,3.0
1577,1577,1577,RAPANOS,LRL-2018-00313,Louisville,Blythe Road Quarry Storm Sewer Improvements,-84.29778,37.59056,05/15/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1578,1578,1397881.0,2.0,5.25,Somewhat poorly drained,"([1826802], 'LakePond+', 0, 0.026, nan)","([1827376], 'StreamRiver+', 1, nan, 10.071)",1827376,StreamRiver+,1,10.071,[1827376],24.7833,26.2017,1.0
1578,1578,1578,RAPANOS,LRL-2018-00330-sjk,Louisville,North Boneyard Creek restoration (Phase D) - CIty of Champaign,-88.24119,40.13058,06/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579,1579,242963.0,100.0,4.51,Poorly drained,"([10081396], 'LakePond+', 0, 0.024, nan)","([10082040], 'StreamRiver+', 1, nan, 5.197)",10082040,StreamRiver+,1,5.197,[10082040],18.6291,18.6291,1.0
1579,1579,1579,RAPANOS,LRL-2018-00337-jlb,Louisville,"Mine Rite Coal Company, Inc. - U.T. of Mudlick Creek Jurisdictional Determination",-82.88297,37.90603,04/10/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,1580,3098707.0,0.0,3.43,Well drained,"([], '', 0, 0, 0)","([885509, 885563, 885467, 909351, 909355], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 3, nan, 9.722000000000001)",885509 885563 885467 909351 909355,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,3,9.722000000000001,"[885509, 885563, 885467, 909351, 909355]",13.5549,50.9049,5.0
1580,1580,1580,RAPANOS,LRL-2018-00352,Louisville,Gateway Business Park - Lot 2,-84.70535,39.04175,10/17/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1581,1581,552062.0,0.0,5.5,Moderately well drained,"([], '', 0, 0, 0)","([3405673, 3405603, 3405573], 'StreamRiver+StreamRiver+StreamRiver+', 2, nan, 8.623000000000001)",3405673 3405603 3405573,StreamRiver+StreamRiver+StreamRiver+,2,8.623000000000001,"[3405673, 3405603, 3405573]",11.2689,12.586500000000001,3.0
1581,1581,1581,RAPANOS,LRL-2018-00355-LCL,Louisville,JD - 4 Paws Lodge - Stoepplewerth & Associates,-85.95541,39.97874,08/20/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1582,1582,3186656.0,2.0,5.26,Somewhat poorly drained,"([18475589], 'LakePond+', 0, 0.026, nan)","([18475675], 'StreamRiver+', 1, nan, 9.077)",18475675,StreamRiver+,1,9.077,[18475675],17.6985,28.8414,1.0
1582,1582,1582,RAPANOS,LRL-2018-00368-sjk,Louisville,"Approved JD: NE Corner Crawfordsville Rd/High School Rd, Rebar Development",-86.2723,39.80459000000001,04/20/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1583,1583,3104713.0,0.0,4.3,,"([18475963, 18475967, 18475975], 'LakePond+LakePond+LakePond+', 0, 0.322, nan)","([18476791], 'StreamRiver+', 1, nan, 11.969)",18476791,StreamRiver+,1,11.969,[18476791],39.4785,459.5049,1.0
1583,1583,1583,RAPANOS,LRL-2018-00414-sjk,Louisville,"Approved JD - Okos property, West Lafayette",-86.89466999999998,40.50732,10/16/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584,1584,164315.0,6.0,5.25,Somewhat poorly drained,"([10204111], 'LakePond+', 0, 0.033, nan)","([10205169, 10205167, 10204165, 10204791, 10204185], 'Connector+Connector+StreamRiver+StreamRiver+StreamRiver+', 5, nan, 13.261999999999999)",10205169 10205167 10204165 10204791 10204185,Connector+Connector+StreamRiver+StreamRiver+StreamRiver+,5,13.261999999999999,"[10205169, 10205167, 10204165, 10204791, 10204185]",24.1848,281.4453,5.0
1584,1584,1584,RAPANOS,LRL-2018-00416-SCM,Louisville,"Pre-App & Approved JD, Hudson Farms, Crawfordsville, Montgomery Co.",-86.8802,40.16381,10/16/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1585,1585,163013.0,15.0,5.59,Somewhat poorly drained,"([], '', 0, 0, 0)","([18482140, 18482226, 18482680], 'StreamRiver+StreamRiver+CanalDitch+', 2, nan, 7.577999999999999)",18482140 18482226 18482680,StreamRiver+StreamRiver+CanalDitch+,2,7.577999999999999,"[18482140, 18482226, 18482680]",13.670100000000001,14.5503,3.0
1585,1585,1585,RAPANOS,LRL-2018-00423-MKD,Louisville,2018 Jackson County Water Distribution System Improvements,-85.82534,38.8819,08/15/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1586,1586,1907091.0,0.0,5.05,Moderately well drained,"([], '', 0, 0, 0)","([18450549, 18450575, 18450527], 'StreamRiver+CanalDitch+CanalDitch+', 1, nan, 10.857)",18450549 18450575 18450527,StreamRiver+CanalDitch+CanalDitch+,1,10.857,"[18450549, 18450575, 18450527]",12.909600000000001,26.105400000000003,3.0
1586,1586,1586,RAPANOS,LRL-2018-00430-sjk,Louisville,"Approved JD - Allegion, Indianapolis",-86.01802000000002,39.81264,07/03/2018,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1587,1587,3104675.0,5.0,5.25,,"([], '', 0, 0, 0)","([], '', 0, 0, 0)",,,0,0.0,[],0.0,0.0,0.0
1587,1587,1587,RAPANOS,LRL-2018-00446-SAM,Louisville,"Approved JD, I-70 & SR 267, Plainfield Site, Hendricks County",-86.37766999999998,39.66768,10/11/2018,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1588,1588,161489.0,0.0,4.03,Well drained,"([18476135, 18476129, 18476121], 'LakePond+LakePond+LakePond+', 0, 0.151, nan)","([18476519, 18476517, 18476507, 18476505, 18477015], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+ArtificialPath+', 3, nan, 14.168)",18476519 18476517 18476507 18476505 18477015,StreamRiver+StreamRiver+StreamRiver+StreamRiver+ArtificialPath+,3,14.168,"[18476519, 18476517, 18476507, 18476505, 18477015]",43.4376,348.79229999999995,5.0
1588,1588,1588,RAPANOS,LRL-2018-00449-LCL,Louisville,Muscatatuck UTC JD - Indiana Army National Guard,-85.53234999999998,39.04851,10/17/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1589,1589,1613226.0,0.0,5.26,,"([18449907], 'LakePond+', 1, 0.707, nan)","([18450059, 18450049, 18449975], 'ArtificialPath+StreamRiver+StreamRiver+', 3, nan, 8.475)",18450059 18450049 18449975,ArtificialPath+StreamRiver+StreamRiver+,3,8.475,"[18450059, 18450049, 18449975]",27.7371,315.83070000000004,3.0
1589,1589,1589,RAPANOS,LRL-2018-00468-SCM,Louisville,"Hart Farms Site, Approved JD & Permit Determination, Gaston, Delaware County",-85.54106999999998,40.29631,11/29/2018,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1590,1590,164906.0,100.0,5.68,Very poorly drained,"([], '', 0, 0, 0)","([18474901], 'CanalDitch+', 1, nan, 6.712)",18474901,CanalDitch+,1,6.712,[18474901],25.6392,25.6392,1.0
1590,1590,1590,RAPANOS,LRL-2018-00469-sjk,Louisville,Approved JD - 96th and Allisonville - CLMG Corporation,-86.07007,39.93,11/06/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1591,1591,3186647.0,5.0,5.33,Moderately well drained,"([], '', 0, 0, 0)","([18476771], 'StreamRiver+', 1, nan, 5.868)",18476771,StreamRiver+,1,5.868,[18476771],19.467,3125.2932,1.0
1591,1591,1591,RAPANOS,LRL-2018-00494-jlb,Louisville,American Electric Power-Stone Substation Expansion Project,-82.26961999999997,37.59225,05/29/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592,1592,550036.0,0.0,3.26,Well drained,"([], '', 0, 0, 0)","([435344, 435326, 435370], 'StreamRiver+StreamRiver+StreamRiver+', 3, nan, 7.423)",435344 435326 435370,StreamRiver+StreamRiver+StreamRiver+,3,7.423,"[435344, 435326, 435370]",10.512,100.9422,3.0
1592,1592,1592,RAPANOS,LRL-2018-00508-HTM,Louisville,"161st & Union Street Roundabout (Des. 1700729), Hamilton Co.",-86.1275,40.022,10/17/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1593,1593,3186662.0,94.0,3.81,Poorly drained,"([18475077], 'LakePond+', 0, 0.026, nan)","([18475393, 18475369, 18475355, 18475359, 18475377], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 3, nan, 11.87)",18475393 18475369 18475355 18475359 18475377,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,3,11.87,"[18475393, 18475369, 18475355, 18475359, 18475377]",18.2358,94.64939999999999,5.0
1593,1593,1593,RAPANOS,LRL-2018-00516,Louisville,Marydale 272-acre Property,-84.62616,39.0294,12/04/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1594,1594,552042.0,0.0,5.75,Well drained,"([3404769, 3404751, 3404761, 3404725], 'LakePond+LakePond+LakePond+LakePond+', 0, 0.093, nan)","([3405709, 3405645, 3405657, 3405747, 3405665, 3405695, 3405699, 3405667, 3406151, 3406147, 3406145], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+ArtificialPath+ArtificialPath+ArtificialPath+', 0, nan, 8.522)",3405709 3405645 3405657 3405747 3405665 3405695 3405699 3405667 3406151 3406147 3406145,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+ArtificialPath+ArtificialPath+ArtificialPath+,0,8.522,"[3405709, 3405645, 3405657, 3405747, 3405665, 3405695, 3405699, 3405667, 3406151, 3406147, 3406145]",9.2097,26.901,11.0
1594,1594,1594,RAPANOS,LRL-2018-00525-htm,Louisville,Lafayette South 30th St. Drainage  Improvements Project,-86.8626,40.3919,09/20/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1595,1595,164355.0,6.0,5.23,Well drained,"([], '', 0, 0, 0)","([10205065, 10204849], 'CanalDitch+StreamRiver+', 0, nan, 14.067)",10205065 10204849,CanalDitch+StreamRiver+,0,14.067,"[10205065, 10204849]",,,1.0
1595,1595,1595,RAPANOS,LRL-2018-00526,Louisville,Courtyard at Aiken,-85.45023999999998,38.26768,10/24/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1596,1596,1533064.0,0.0,3.9,Well drained,"([], '', 0, 0, 0)","([10263884, 10264500], 'StreamRiver+StreamRiver+', 2, nan, 5.349)",10263884 10264500,StreamRiver+StreamRiver+,2,5.349,"[10263884, 10264500]",9.0684,12.018600000000001,2.0
1596,1596,1596,RAPANOS,LRL-2018-00529-htm,Louisville,JD-Grant Property,-85.93586000000002,39.78035,12/17/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597,1597,160822.0,5.0,5.28,Somewhat poorly drained,"([], '', 0, 0, 0)","([18459924, 18460272], 'StreamRiver+StreamRiver+', 2, nan, 23.732000000000003)",18459924 18460272,StreamRiver+StreamRiver+,2,23.732000000000003,"[18459924, 18460272]",66.7971,78.4305,2.0
1597,1597,1597,RAPANOS,LRL-2018-00535,Louisville,Glengarry North Development,-85.74539,38.12523,08/15/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1598,1598,1533045.0,97.0,3.64,Very poorly drained,"([10263634, 10263628], 'LakePond+LakePond+', 0, 0.03, nan)","([10264534, 10264530], 'StreamRiver+CanalDitch+', 1, nan, 6.742000000000001)",10264534 10264530,StreamRiver+CanalDitch+,1,6.742000000000001,"[10264534, 10264530]",16.6176,63.027899999999995,2.0
1598,1598,1598,RAPANOS,LRL-2018-00536,Louisville,Central Kentucky Regional Airport Expansion-Dry land JD,-84.33035,37.62842,06/13/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599,1599,1397848.0,0.0,4.9,Well drained,"([], '', 0, 0, 0)","([1827322], 'StreamRiver+', 1, nan, 3.107)",1827322,StreamRiver+,1,3.107,[1827322],7.6464,7.6464,1.0
1599,1599,1599,RAPANOS,LRL-2018-00548-SCM,Louisville,"Approved JD Request, Shady Nook Road Property, Westfield, IN",-86.10120999999998,40.05644,10/04/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1600,1600,3186656.0,2.0,5.26,Somewhat poorly drained,"([], '', 0, 0, 0)","([18475291, 18475279], 'StreamRiver+StreamRiver+', 1, nan, 9.831)",18475291 18475279,StreamRiver+StreamRiver+,1,9.831,"[18475291, 18475279]",12.204,15.244200000000001,2.0
1600,1600,1600,RAPANOS,LRL-2018-00557,Louisville,Manor Creek Conservation Subdivision,-85.4331,38.26032,07/30/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1601,1601,3037141.0,0.0,5.19,Moderately well drained,"([], '', 0, 0, 0)","([10263884, 10264500], 'StreamRiver+StreamRiver+', 2, nan, 5.349)",10263884 10264500,StreamRiver+StreamRiver+,2,5.349,"[10263884, 10264500]",9.0684,12.018600000000001,2.0
1601,1601,1601,RAPANOS,LRL-2018-00581-MKD,Louisville,North American Stainless Expansion North of U.S. 42,-85.08126,38.72845,08/13/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1602,1602,551980.0,0.0,5.0,Well drained,"([], '', 0, 0, 0)","([3408263, 3408289], 'StreamRiver+ArtificialPath+', 2, nan, 13.904)",3408263 3408289,StreamRiver+ArtificialPath+,2,13.904,"[3408263, 3408289]",28.485,215095.9743,2.0
1602,1602,1602,RAPANOS,LRL-2018-00606,Louisville,7401 Fegenbush AJD,-85.62381000000002,38.14343,09/21/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1603,1603,1536435.0,0.0,5.13,Somewhat poorly drained,"([], '', 0, 0, 0)","([10264088], 'StreamRiver+', 0, nan, 2.135)",10264088,StreamRiver+,0,2.135,[10264088],4.0023,4.0023,1.0
1603,1603,1603,RAPANOS,LRL-2018-00609-htm,Louisville,JD-Dartown Crossing,-86.1544,40.0444,01/30/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604,1604,3186656.0,2.0,5.26,Somewhat poorly drained,"([], '', 0, 0, 0)","([18475299, 18475341], 'StreamRiver+StreamRiver+', 0, nan, 7.337999999999999)",18475299 18475341,StreamRiver+StreamRiver+,0,7.337999999999999,"[18475299, 18475341]",9.249300000000002,9.249300000000002,2.0
1604,1604,1604,RAPANOS,LRL-2018-00659-SCM,Louisville,"Approved JD Request, Redwood Smokey Row Road Site, Johnson Co.",-86.15157000000002,39.56215,11/13/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1605,1605,161657.0,95.0,4.3,Poorly drained,"([], '', 0, 0, 0)","([18476619], 'StreamRiver+', 1, nan, 7.35)",18476619,StreamRiver+,1,7.35,[18476619],17.5653,25.2603,1.0
1605,1605,1605,RAPANOS,LRL-2018-00665-jlb,Louisville,"BRB, Inc. Rockhouse Creek (Loves Branch) Project",-82.81607,37.22763,08/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1606,1606,2738261.0,0.0,3.33,Well drained,"([], '', 0, 0, 0)","([454710, 455032, 454700, 454690, 454702, 454706, 454704, 454680], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 6, nan, 11.866)",454710 455032 454700 454690 454702 454706 454704 454680,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,6,11.866,"[454710, 455032, 454700, 454690, 454702, 454706, 454704, 454680]",12.5631,268.4358,8.0
1606,1606,1606,RAPANOS,LRL-2018-00668-htm,Louisville,JD-Edinburgh Waste Water Treatment Pond,-85.9796,39.35611,02/15/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1607,1607,161690.0,0.0,0.0,,"([18461098], 'LakePond+', 0, 0.255, nan)","([18461164, 18461158, 18461160], 'StreamRiver+StreamRiver+StreamRiver+', 3, nan, 14.698)",18461164 18461158 18461160,StreamRiver+StreamRiver+StreamRiver+,3,14.698,"[18461164, 18461158, 18461160]",42.2883,5483.1483,3.0
1607,1607,1607,RAPANOS,LRL-2018-00669-htm,Louisville,JD- MPLX Terminals,-86.25042999999998,39.91722,03/29/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1608,1608,3104673.0,40.0,5.5,,"([18475833], 'LakePond+', 0, 0.027, nan)","([18476349], 'StreamRiver+', 1, nan, 2.449)",18476349,StreamRiver+,1,2.449,[18476349],4.1463,4.1463,1.0
1608,1608,1608,RAPANOS,LRL-2018-00677,Louisville,75 Logistics Center at Walton,-84.61875999999998,38.85033,09/25/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1609,1609,552036.0,0.0,3.9,Well drained,"([3406969], 'LakePond+', 1, 0.058, nan)","([3407251], 'StreamRiver+', 1, nan, 5.785)",3407251,StreamRiver+,1,5.785,[3407251],17.8587,20.0304,1.0
