,img_res,img_type,img_index,da_num,img_path,da_number,cwa_determination,metrics,mean,stdev,min,max,num_nans,district_code
98,hires,RGB,1990,SAW-2016-01633,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1990_SAW-2016-01633_RGB_hires.tif,SAW-2016-01633,1,"(501.9378662109375, 379.01036663504823, 1, 6744, 0)",501.9378662109375,379.01036663504823,1,6744,0,SAW
99,hires,RGB,1086,SAC-2020-00523,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1086_SAC-2020-00523_RGB_hires.tif,SAC-2020-00523,0,"(367.8176574707031, 257.7311999635143, 21, 3002, 0)",367.8176574707031,257.7311999635143,21,3002,0,SAC
100,hires,RGB,2393,SAW-2016-01860,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2393_SAW-2016-01860_RGB_hires.tif,SAW-2016-01860,1,"(481.3586832682292, 291.4784227472164, 88, 3674, 0)",481.3586832682292,291.4784227472164,88,3674,0,SAW
101,lores,RGB,157,SAW-2016-00375,/data/rgb_raw1/Sample_Set_12345_lores_RGB_157_SAW-2016-00375_RGB_lores.tif,SAW-2016-00375,1,"(322.42490641276044, 175.45556271228787, 51, 5882, 0)",322.42490641276044,175.45556271228787,51,5882,0,SAW
102,hires,RGB,1919,SAW-2017-02630,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1919_SAW-2017-02630_RGB_hires.tif,SAW-2017-02630,1,"(697.3195597330729, 511.75043070815474, 82, 6600, 0)",697.3195597330729,511.75043070815474,82,6600,0,SAW
103,hires,RGB,358,SAC-2019-00548,/data/rgb_raw1/Sample_Set_12345_hires_RGB_358_SAC-2019-00548_RGB_hires.tif,SAC-2019-00548,0,"(666.5955047607422, 296.3258660562344, 1, 3420, 0)",666.5955047607422,296.3258660562344,1,3420,0,SAC
104,hires,RGB,1899,SAC-2019-01122,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1899_SAC-2019-01122_RGB_hires.tif,SAC-2019-01122,0,"(449.4342803955078, 462.30348058674934, 1, 16048, 0)",449.4342803955078,462.30348058674934,1,16048,0,SAC
105,lores,RGB,366,SAC-2017-00736,/data/rgb_raw1/Sample_Set_12345_lores_RGB_366_SAC-2017-00736_RGB_lores.tif,SAC-2017-00736,1,"(477.9997965494792, 318.4217124391437, 0, 6331, 0)",477.9997965494792,318.4217124391437,0,6331,0,SAC
106,lores,RGB,2327,SAW-2016-01094,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2327_SAW-2016-01094_RGB_lores.tif,SAW-2016-01094,1,"(189.3611806233724, 77.23076577678378, 0, 529, 0)",189.3611806233724,77.23076577678378,0,529,0,SAW
107,lores,RGB,1645,SAC-2019-01813,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1645_SAC-2019-01813_RGB_lores.tif,SAC-2019-01813,0,"(9.410888671875, 14.543013126654984, 0, 94, 0)",9.410888671875,14.543013126654984,0,94,0,SAC
108,lores,RGB,1203,SAC-2016-01306,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1203_SAC-2016-01306_RGB_lores.tif,SAC-2016-01306,1,"(417.53264872233075, 433.98432327076847, 37, 8478, 0)",417.53264872233075,433.98432327076847,37,8478,0,SAC
109,hires,RGB,740,SAC-2020-00581,/data/rgb_raw1/Sample_Set_12345_hires_RGB_740_SAC-2020-00581_RGB_hires.tif,SAC-2020-00581,0,"(669.8856557210287, 425.2421623847387, 119, 6632, 0)",669.8856557210287,425.2421623847387,119,6632,0,SAC
110,lores,RGB,1702,SAC-2015-00968,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1702_SAC-2015-00968_RGB_lores.tif,SAC-2015-00968,0,"(367.2256215413411, 325.0147782993041, 0, 8032, 0)",367.2256215413411,325.0147782993041,0,8032,0,SAC
111,hires,RGB,104,SAW-2016-00029,/data/rgb_raw1/Sample_Set_12345_hires_RGB_104_SAW-2016-00029_RGB_hires.tif,SAW-2016-00029,1,"(279.2108662923177, 223.55535285045696, 1, 3086, 0)",279.2108662923177,223.55535285045696,1,3086,0,SAW
112,lores,RGB,2421,SAC-2018-01758,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2421_SAC-2018-01758_RGB_lores.tif,SAC-2018-01758,1,"(380.2856140136719, 236.57966664099013, 50, 6719, 0)",380.2856140136719,236.57966664099013,50,6719,0,SAC
113,lores,RGB,724,SAW-2016-02463,/data/rgb_raw1/Sample_Set_12345_lores_RGB_724_SAW-2016-02463_RGB_lores.tif,SAW-2016-02463,1,"(510.272699991862, 462.81305448511813, 0, 7778, 0)",510.272699991862,462.81305448511813,0,7778,0,SAW
114,lores,RGB,2214,SAW-2012-01006,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2214_SAW-2012-01006_RGB_lores.tif,SAW-2012-01006,1,"(503.7562306722005, 308.11573552350467, 0, 6281, 0)",503.7562306722005,308.11573552350467,0,6281,0,SAW
115,lores,RGB,236,SAW-2016-00359,/data/rgb_raw1/Sample_Set_12345_lores_RGB_236_SAW-2016-00359_RGB_lores.tif,SAW-2016-00359,1,"(393.0000508626302, 309.90367065434987, 16, 6880, 0)",393.0000508626302,309.90367065434987,16,6880,0,SAW
116,hires,RGB,455,SAW-2017-02580,/data/rgb_raw1/Sample_Set_89_hires_RGB_455_SAW-2017-02580_RGB_hires.tif,SAW-2017-02580,0,"(472.27581278483075, 347.5576644256515, 12, 4432, 0)",472.27581278483075,347.5576644256515,12,4432,0,SAW
117,lores,RGB,399,SAW-2018-02179,/data/rgb_raw1/Sample_Set_89_lores_RGB_399_SAW-2018-02179_RGB_lores.tif,SAW-2018-02179,1,"(532.5202484130859, 339.07449300589604, 42, 7842, 0)",532.5202484130859,339.07449300589604,42,7842,0,SAW
118,lores,RGB,1810,SAW-2005-9988828,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1810_SAW-2005-9988828_RGB_lores.tif,SAW-2005-9988828,1,"(609.1932983398438, 398.50578087500486, 65, 7389, 0)",609.1932983398438,398.50578087500486,65,7389,0,SAW
119,hires,RGB,2618,SAW-2015-02194,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2618_SAW-2015-02194_RGB_hires.tif,SAW-2015-02194,1,"(553.2346852620443, 226.9666618747255, 101, 3956, 0)",553.2346852620443,226.9666618747255,101,3956,0,SAW
120,hires,RGB,1236,SAW-2017-00892,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1236_SAW-2017-00892_RGB_hires.tif,SAW-2017-00892,1,"(446.9499104817708, 445.2606087200241, 1, 9944, 0)",446.9499104817708,445.2606087200241,1,9944,0,SAW
121,lores,RGB,860,SAC-2018-01591,/data/rgb_raw1/Sample_Set_12345_lores_RGB_860_SAC-2018-01591_RGB_lores.tif,SAC-2018-01591,0,"(246.54637145996094, 526.8364201850313, 0, 8167, 0)",246.54637145996094,526.8364201850313,0,8167,0,SAC
122,lores,RGB,1084,SAW-2017-00383,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1084_SAW-2017-00383_RGB_lores.tif,SAW-2017-00383,1,"(465.74428304036456, 373.0363035394992, 1, 6665, 0)",465.74428304036456,373.0363035394992,1,6665,0,SAW
123,lores,RGB,1165,SAW-2017-02408,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1165_SAW-2017-02408_RGB_lores.tif,SAW-2017-02408,1,"(458.7949676513672, 298.2100700339516, 49, 3080, 0)",458.7949676513672,298.2100700339516,49,3080,0,SAW
124,lores,RGB,522,SAC-2019-00857,/data/rgb_raw1/Sample_Set_12345_lores_RGB_522_SAC-2019-00857_RGB_lores.tif,SAC-2019-00857,0,"(385.11961364746094, 288.709277555192, 0, 5720, 0)",385.11961364746094,288.709277555192,0,5720,0,SAC
125,lores,RGB,991,SAC-2015-01216-4S,/data/rgb_raw1/Sample_Set_12345_lores_RGB_991_SAC-2015-01216-4S_RGB_lores.tif,SAC-2015-01216-4S,0,"(756.4037119547526, 447.90165283308687, 0, 8375, 0)",756.4037119547526,447.90165283308687,0,8375,0,SAC
126,hires,RGB,883,SAC-2017-01915,/data/rgb_raw1/Sample_Set_12345_hires_RGB_883_SAC-2017-01915_RGB_hires.tif,SAC-2017-01915,0,"(746.872568766276, 750.852888546306, 27, 8216, 0)",746.872568766276,750.852888546306,27,8216,0,SAC
127,lores,RGB,793,SAW-2016-00090,/data/rgb_raw1/Sample_Set_12345_lores_RGB_793_SAW-2016-00090_RGB_lores.tif,SAW-2016-00090,1,"(134.532470703125, 217.94853509049986, 0, 1019, 0)",134.532470703125,217.94853509049986,0,1019,0,SAW
128,lores,RGB,1718,SAW-2017-00514,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1718_SAW-2017-00514_RGB_lores.tif,SAW-2017-00514,1,"(338.41257731119794, 201.63349052384172, 29, 4517, 0)",338.41257731119794,201.63349052384172,29,4517,0,SAW
129,hires,RGB,944,SAC-2017-01917,/data/rgb_raw1/Sample_Set_12345_hires_RGB_944_SAC-2017-01917_RGB_hires.tif,SAC-2017-01917,0,"(989.9300740559896, 1606.0456066325105, 1, 9024, 0)",989.9300740559896,1606.0456066325105,1,9024,0,SAC
130,hires,RGB,747,SAW-2017-02164,/data/rgb_raw1/Sample_Set_12345_hires_RGB_747_SAW-2017-02164_RGB_hires.tif,SAW-2017-02164,1,"(563.9687805175781, 383.9753541082223, 1, 8376, 0)",563.9687805175781,383.9753541082223,1,8376,0,SAW
131,hires,RGB,203,SAW-2018-01222,/data/rgb_raw1/Sample_Set_89_hires_RGB_203_SAW-2018-01222_RGB_hires.tif,SAW-2018-01222,0,"(495.85340372721356, 363.08453817308566, 72, 5836, 0)",495.85340372721356,363.08453817308566,72,5836,0,SAW
132,hires,RGB,704,SAC-2017-00332,/data/rgb_raw1/Sample_Set_12345_hires_RGB_704_SAC-2017-00332_RGB_hires.tif,SAC-2017-00332,0,"(862.0550231933594, 609.0826472549757, 137, 8248, 0)",862.0550231933594,609.0826472549757,137,8248,0,SAC
133,hires,RGB,9,SAC-2019-01241,/data/rgb_raw1/Sample_Set_12345_hires_RGB_9_SAC-2019-01241_RGB_hires.tif,SAC-2019-01241,0,"(436.01527404785156, 258.852034645094, 30, 2324, 0)",436.01527404785156,258.852034645094,30,2324,0,SAC
134,hires,RGB,520,SAC-2019-01162,/data/rgb_raw1/Sample_Set_12345_hires_RGB_520_SAC-2019-01162_RGB_hires.tif,SAC-2019-01162,0,"(593.4408772786459, 447.8343312662493, 1, 6424, 0)",593.4408772786459,447.8343312662493,1,6424,0,SAC
135,hires,RGB,141,SAW-2018-00240,/data/rgb_raw1/Sample_Set_89_hires_RGB_141_SAW-2018-00240_RGB_hires.tif,SAW-2018-00240,1,"(410.5820058186849, 287.6071649957876, 1, 6932, 0)",410.5820058186849,287.6071649957876,1,6932,0,SAW
136,hires,RGB,445,SAW-2019-01472,/data/rgb_raw1/Sample_Set_89_hires_RGB_445_SAW-2019-01472_RGB_hires.tif,SAW-2019-01472,0,"(354.7359568277995, 417.2548156285266, 1, 8140, 0)",354.7359568277995,417.2548156285266,1,8140,0,SAW
137,lores,RGB,861,SAC-2018-01842,/data/rgb_raw1/Sample_Set_12345_lores_RGB_861_SAC-2018-01842_RGB_lores.tif,SAC-2018-01842,1,"(468.4591827392578, 323.056029149395, 95, 7112, 0)",468.4591827392578,323.056029149395,95,7112,0,SAC
138,hires,RGB,2020,SAC-2018-01625,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2020_SAC-2018-01625_RGB_hires.tif,SAC-2018-01625,1,"(419.62977091471356, 223.82508706927152, 20, 2640, 0)",419.62977091471356,223.82508706927152,20,2640,0,SAC
139,hires,RGB,2557,SAC-2007-01367,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2557_SAC-2007-01367_RGB_hires.tif,SAC-2007-01367,0,"(297.817377726237, 123.07405387555072, 1, 3012, 0)",297.817377726237,123.07405387555072,1,3012,0,SAC
140,hires,RGB,730,SAC-2019-00331,/data/rgb_raw1/Sample_Set_12345_hires_RGB_730_SAC-2019-00331_RGB_hires.tif,SAC-2019-00331,1,"(372.35463460286456, 274.38545301872796, 1, 3400, 0)",372.35463460286456,274.38545301872796,1,3400,0,SAC
141,lores,RGB,2582,SAW-2017-01027,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2582_SAW-2017-01027_RGB_lores.tif,SAW-2017-01027,1,"(451.77764383951825, 294.35961608001645, 0, 3972, 0)",451.77764383951825,294.35961608001645,0,3972,0,SAW
142,hires,RGB,1779,SAW-2008-00700,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1779_SAW-2008-00700_RGB_hires.tif,SAW-2008-00700,1,"(602.0505930582682, 485.2913333781127, 42, 7808, 0)",602.0505930582682,485.2913333781127,42,7808,0,SAW
143,hires,RGB,1423,SAC-2020-00519,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1423_SAC-2020-00519_RGB_hires.tif,SAC-2020-00519,0,"(465.7892812093099, 226.516977457122, 105, 3964, 0)",465.7892812093099,226.516977457122,105,3964,0,SAC
144,lores,RGB,2057,SAC-2019-01536,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2057_SAC-2019-01536_RGB_lores.tif,SAC-2019-01536,1,"(439.5410868326823, 312.54787187118205, 0, 6004, 0)",439.5410868326823,312.54787187118205,0,6004,0,SAC
145,lores,RGB,190,SAW-2017-01673,/data/rgb_raw1/Sample_Set_12345_lores_RGB_190_SAW-2017-01673_RGB_lores.tif,SAW-2017-01673,1,"(474.0864512125651, 375.1442087327582, 0, 4324, 0)",474.0864512125651,375.1442087327582,0,4324,0,SAW
146,hires,RGB,2015,SAW-2015-01404,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2015_SAW-2015-01404_RGB_hires.tif,SAW-2015-01404,1,"(733.4328002929688, 864.2707542055908, 1, 8264, 0)",733.4328002929688,864.2707542055908,1,8264,0,SAW
147,hires,RGB,290,SAW-2015-00967,/data/rgb_raw1/Sample_Set_12345_hires_RGB_290_SAW-2015-00967_RGB_hires.tif,SAW-2015-00967,1,"(453.1431121826172, 252.10837112133282, 1, 3310, 0)",453.1431121826172,252.10837112133282,1,3310,0,SAW
148,lores,RGB,1857,SAC-2018-01053,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1857_SAC-2018-01053_RGB_lores.tif,SAC-2018-01053,0,"(483.2613830566406, 317.0613662698432, 50, 6331, 0)",483.2613830566406,317.0613662698432,50,6331,0,SAC
149,hires,RGB,132,SAC-2017-00931,/data/rgb_raw1/Sample_Set_12345_hires_RGB_132_SAC-2017-00931_RGB_hires.tif,SAC-2017-00931,1,"(517.7123616536459, 520.2535895522465, 52, 5072, 0)",517.7123616536459,520.2535895522465,52,5072,0,SAC
150,lores,RGB,2028,SAC-2020-00090,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2028_SAC-2020-00090_RGB_lores.tif,SAC-2020-00090,0,"(621.8164978027344, 663.406432194455, 0, 8827, 0)",621.8164978027344,663.406432194455,0,8827,0,SAC
151,hires,RGB,336,SAW-2016-00549,/data/rgb_raw1/Sample_Set_89_hires_RGB_336_SAW-2016-00549_RGB_hires.tif,SAW-2016-00549,0,"(421.9971618652344, 336.7008730573229, 1, 6056, 0)",421.9971618652344,336.7008730573229,1,6056,0,SAW
152,lores,RGB,937,SAC-2011-00387,/data/rgb_raw1/Sample_Set_12345_lores_RGB_937_SAC-2011-00387_RGB_lores.tif,SAC-2011-00387,1,"(394.4577280680339, 364.66964077485585, 0, 7686, 0)",394.4577280680339,364.66964077485585,0,7686,0,SAC
153,lores,RGB,935,SAC-2015-01799-4E,/data/rgb_raw1/Sample_Set_12345_lores_RGB_935_SAC-2015-01799-4E_RGB_lores.tif,SAC-2015-01799-4E,0,"(681.7511698404948, 344.92511055670093, 0, 6030, 0)",681.7511698404948,344.92511055670093,0,6030,0,SAC
154,hires,RGB,160,SAC-2016-01147,/data/rgb_raw1/Sample_Set_12345_hires_RGB_160_SAC-2016-01147_RGB_hires.tif,SAC-2016-01147,1,"(379.5912170410156, 444.63393166907053, 1, 7628, 0)",379.5912170410156,444.63393166907053,1,7628,0,SAC
155,lores,RGB,2606,SAC-2016-00675,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2606_SAC-2016-00675_RGB_lores.tif,SAC-2016-00675,1,"(478.3981170654297, 341.12507248759323, 81, 7112, 0)",478.3981170654297,341.12507248759323,81,7112,0,SAC
156,lores,RGB,766,SAC-2019-00550,/data/rgb_raw1/Sample_Set_12345_lores_RGB_766_SAC-2019-00550_RGB_lores.tif,SAC-2019-00550,0,"(648.1188049316406, 399.7056062532778, 157, 4290, 0)",648.1188049316406,399.7056062532778,157,4290,0,SAC
157,hires,RGB,926,SAC-2018-01871,/data/rgb_raw1/Sample_Set_12345_hires_RGB_926_SAC-2018-01871_RGB_hires.tif,SAC-2018-01871,0,"(735.9241587320963, 556.5887803804604, 18, 7596, 0)",735.9241587320963,556.5887803804604,18,7596,0,SAC
158,lores,RGB,1684,SAC-2016-01804,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1684_SAC-2016-01804_RGB_lores.tif,SAC-2016-01804,0,"(312.1755879720052, 386.49618602318145, 0, 8061, 0)",312.1755879720052,386.49618602318145,0,8061,0,SAC
159,lores,RGB,1180,SAC-2019-01002,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1180_SAC-2019-01002_RGB_lores.tif,SAC-2019-01002,0,"(453.4823862711589, 308.9267822481238, 2, 7897, 0)",453.4823862711589,308.9267822481238,2,7897,0,SAC
160,hires,RGB,1683,SAC-2019-01707,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1683_SAC-2019-01707_RGB_hires.tif,SAC-2019-01707,0,"(435.954839070638, 326.7619860202444, 8, 8352, 0)",435.954839070638,326.7619860202444,8,8352,0,SAC
161,hires,RGB,118,SAC-2017-01798,/data/rgb_raw1/Sample_Set_12345_hires_RGB_118_SAC-2017-01798_RGB_hires.tif,SAC-2017-01798,0,"(792.1068420410156, 657.8180380435892, 0, 7764, 0)",792.1068420410156,657.8180380435892,0,7764,0,SAC
162,lores,RGB,870,SAC-2017-01735,/data/rgb_raw1/Sample_Set_12345_lores_RGB_870_SAC-2017-01735_RGB_lores.tif,SAC-2017-01735,0,"(528.7060801188151, 323.1970434098605, 118, 9349, 0)",528.7060801188151,323.1970434098605,118,9349,0,SAC
163,hires,RGB,1369,SAC-2017-00862,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1369_SAC-2017-00862_RGB_hires.tif,SAC-2017-00862,0,"(563.1925862630209, 524.7609598683982, 47, 8216, 0)",563.1925862630209,524.7609598683982,47,8216,0,SAC
164,lores,RGB,2724,SAC-2017-00187,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2724_SAC-2017-00187_RGB_lores.tif,SAC-2017-00187,0,"(432.72593688964844, 452.3341639882362, 38, 8478, 0)",432.72593688964844,452.3341639882362,38,8478,0,SAC
165,lores,RGB,238,SAW-2017-02541,/data/rgb_raw1/Sample_Set_89_lores_RGB_238_SAW-2017-02541_RGB_lores.tif,SAW-2017-02541,0,"(493.4410858154297, 403.72639533075915, 0, 5491, 0)",493.4410858154297,403.72639533075915,0,5491,0,SAW
166,hires,RGB,455,SAC-2020-00407,/data/rgb_raw1/Sample_Set_12345_hires_RGB_455_SAC-2020-00407_RGB_hires.tif,SAC-2020-00407,0,"(657.0458221435547, 461.15301136950563, 1, 6540, 0)",657.0458221435547,461.15301136950563,1,6540,0,SAC
167,lores,RGB,2576,SAC-2016-01650,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2576_SAC-2016-01650_RGB_lores.tif,SAC-2016-01650,0,"(428.322016398112, 406.1149311084049, 42, 8018, 0)",428.322016398112,406.1149311084049,42,8018,0,SAC
168,hires,RGB,1352,SAC-2018-01868,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1352_SAC-2018-01868_RGB_hires.tif,SAC-2018-01868,1,"(732.7567443847656, 647.6510904862437, 1, 10408, 0)",732.7567443847656,647.6510904862437,1,10408,0,SAC
169,hires,RGB,359,SAC-2018-00465,/data/rgb_raw1/Sample_Set_89_hires_RGB_359_SAC-2018-00465_RGB_hires.tif,SAC-2018-00465,1,"(702.5583140055338, 412.95743351549044, 122, 4452, 0)",702.5583140055338,412.95743351549044,122,4452,0,SAC
170,hires,RGB,1134,SAW-2004-00280,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1134_SAW-2004-00280_RGB_hires.tif,SAW-2004-00280,1,"(376.0179850260417, 337.3147945492014, 70, 4332, 0)",376.0179850260417,337.3147945492014,70,4332,0,SAW
171,hires,RGB,1988,SAC-2018-01106,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1988_SAC-2018-01106_RGB_hires.tif,SAC-2018-01106,1,"(239.80917358398438, 123.25813776403405, 24, 2440, 0)",239.80917358398438,123.25813776403405,24,2440,0,SAC
172,lores,RGB,2721,SAC-2018-00297,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2721_SAC-2018-00297_RGB_lores.tif,SAC-2018-00297,0,"(491.05402119954425, 484.64947159486684, 0, 8598, 0)",491.05402119954425,484.64947159486684,0,8598,0,SAC
173,lores,RGB,1610,SAC-2017-00061,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1610_SAC-2017-00061_RGB_lores.tif,SAC-2017-00061,0,"(421.47015889485675, 277.015739966192, 15, 4775, 0)",421.47015889485675,277.015739966192,15,4775,0,SAC
174,lores,RGB,371,SAC-2018-00568,/data/rgb_raw1/Sample_Set_12345_lores_RGB_371_SAC-2018-00568_RGB_lores.tif,SAC-2018-00568,0,"(451.47019449869794, 484.4922970025387, 0, 8598, 0)",451.47019449869794,484.4922970025387,0,8598,0,SAC
175,lores,RGB,1441,SAW-2017-00359,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1441_SAW-2017-00359_RGB_lores.tif,SAW-2017-00359,1,"(328.13962809244794, 281.82896902956804, 0, 5901, 0)",328.13962809244794,281.82896902956804,0,5901,0,SAW
176,hires,RGB,2725,SAC-2017-00883,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2725_SAC-2017-00883_RGB_hires.tif,SAC-2017-00883,1,"(612.7130533854166, 500.7980422647933, 76, 4496, 0)",612.7130533854166,500.7980422647933,76,4496,0,SAC
177,hires,RGB,1932,SAC-2017-02002,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1932_SAC-2017-02002_RGB_hires.tif,SAC-2017-02002,0,"(514.9586486816406, 317.80594715176846, 171, 5060, 0)",514.9586486816406,317.80594715176846,171,5060,0,SAC
178,lores,RGB,401,SAW-2017-01939,/data/rgb_raw1/Sample_Set_12345_lores_RGB_401_SAW-2017-01939_RGB_lores.tif,SAW-2017-01939,1,"(263.2016296386719, 330.3479171315275, 0, 1945, 0)",263.2016296386719,330.3479171315275,0,1945,0,SAW
179,lores,RGB,2336,SAC-2016-01638,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2336_SAC-2016-01638_RGB_lores.tif,SAC-2016-01638,0,"(328.1683044433594, 329.181030826411, 0, 7742, 0)",328.1683044433594,329.181030826411,0,7742,0,SAC
180,lores,RGB,2734,SAC-2017-01671,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2734_SAC-2017-01671_RGB_lores.tif,SAC-2017-01671,1,"(414.7920837402344, 285.4795730044074, 42, 7797, 0)",414.7920837402344,285.4795730044074,42,7797,0,SAC
181,lores,RGB,121,SAW-2016-00107,/data/rgb_raw1/Sample_Set_12345_lores_RGB_121_SAW-2016-00107_RGB_lores.tif,SAW-2016-00107,1,"(652.1312967936198, 734.6302731426842, 45, 9151, 0)",652.1312967936198,734.6302731426842,45,9151,0,SAW
182,hires,RGB,2236,SAC-2019-01478,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2236_SAC-2019-01478_RGB_hires.tif,SAC-2019-01478,1,"(427.69408162434894, 235.62449928704982, 102, 3344, 0)",427.69408162434894,235.62449928704982,102,3344,0,SAC
183,hires,RGB,1519,SAW-1999-01606,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1519_SAW-1999-01606_RGB_hires.tif,SAW-1999-01606,0,"(667.7654774983724, 436.92290699284695, 26, 6164, 0)",667.7654774983724,436.92290699284695,26,6164,0,SAW
184,lores,RGB,2164,SAC-2017-01971,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2164_SAC-2017-01971_RGB_lores.tif,SAC-2017-01971,1,"(544.7712961832682, 570.2579832379009, 1, 9062, 0)",544.7712961832682,570.2579832379009,1,9062,0,SAC
185,hires,RGB,1362,SAW-2015-01956,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1362_SAW-2015-01956_RGB_hires.tif,SAW-2015-01956,1,"(451.8364664713542, 341.73076280306026, 1, 8448, 0)",451.8364664713542,341.73076280306026,1,8448,0,SAW
186,lores,RGB,1456,SAC-2019-00652,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1456_SAC-2019-00652_RGB_lores.tif,SAC-2019-00652,0,"(416.28355916341144, 273.56374635426357, 0, 7870, 0)",416.28355916341144,273.56374635426357,0,7870,0,SAC
187,lores,RGB,438,SAC-2017-01409,/data/rgb_raw1/Sample_Set_89_lores_RGB_438_SAC-2017-01409_RGB_lores.tif,SAC-2017-01409,1,"(353.81626892089844, 350.18596813791896, 0, 7917, 0)",353.81626892089844,350.18596813791896,0,7917,0,SAC
188,lores,RGB,1278,SAC-2019-00137,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1278_SAC-2019-00137_RGB_lores.tif,SAC-2019-00137,1,"(436.43995666503906, 277.439597738705, 56, 6441, 0)",436.43995666503906,277.439597738705,56,6441,0,SAC
189,lores,RGB,1083,SAC-2016-01658,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1083_SAC-2016-01658_RGB_lores.tif,SAC-2016-01658,1,"(577.0897979736328, 191.90906291215038, 0, 3354, 0)",577.0897979736328,191.90906291215038,0,3354,0,SAC
190,lores,RGB,280,SAC-2010-00732,/data/rgb_raw1/Sample_Set_12345_lores_RGB_280_SAC-2010-00732_RGB_lores.tif,SAC-2010-00732,0,"(430.916498819987, 448.7816074480781, 38, 8478, 0)",430.916498819987,448.7816074480781,38,8478,0,SAC
191,hires,RGB,55,SAC-2019-00896,/data/rgb_raw1/Sample_Set_12345_hires_RGB_55_SAC-2019-00896_RGB_hires.tif,SAC-2019-00896,0,"(343.06153869628906, 290.2768355692957, 38, 6764, 0)",343.06153869628906,290.2768355692957,38,6764,0,SAC
192,hires,RGB,229,SAW-2015-01818,/data/rgb_raw1/Sample_Set_89_hires_RGB_229_SAW-2015-01818_RGB_hires.tif,SAW-2015-01818,1,"(459.08421325683594, 442.25376898638564, 1, 9944, 0)",459.08421325683594,442.25376898638564,1,9944,0,SAW
193,hires,RGB,62,SAW-2015-02050,/data/rgb_raw1/Sample_Set_89_hires_RGB_62_SAW-2015-02050_RGB_hires.tif,SAW-2015-02050,1,"(625.1909637451172, 260.6069653780873, 103, 2896, 0)",625.1909637451172,260.6069653780873,103,2896,0,SAW
194,hires,RGB,2544,SAW-2008-01663,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2544_SAW-2008-01663_RGB_hires.tif,SAW-2008-01663,1,"(469.95655314127606, 424.91545615754694, 1, 7652, 0)",469.95655314127606,424.91545615754694,1,7652,0,SAW
195,lores,RGB,2667,SAC-2020-00772,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2667_SAC-2020-00772_RGB_lores.tif,SAC-2020-00772,0,"(612.3661448160807, 527.3258184226248, 5, 8485, 0)",612.3661448160807,527.3258184226248,5,8485,0,SAC
